text,label,,,,,,
Jadi tidak ada pesan. Sudah makan?,ham,,,,,,
Baiklah akan tidur. Semoga saya bisa bertemu dengannya.,ham,,,,,,
Apa yang membuat beberapa orang lebih berharga bukan hanya kebahagiaan yang Anda rasakan saat bertemu dengan mereka tetapi juga rasa sakit yang Anda rasakan saat merindukan mereka!!!,ham,,,,,,
Bisa tolong beritahu saya detail tentang hari Jumat ketika Anda mengetahuinya karena saya tidak ada di hari Jumat atau Sabtu. Sertakan informasi tambahan tentang China. Terima kasih.,ham,,,,,,
"Kamu benar, sekarang saya menyadarinya jika dipikir-pikir.",ham,,,,,,
Apa yang sedang kamu lakukan sekarang?,ham,,,,,,
Apakah kuliahmu sudah selesai?,ham,,,,,,
sexy sexy datang dan kirim pesan padaku aku basah dan hangat dan siap untuk beberapa tontonan porno! Kamu tertarik untuk bersenang-senang? PESAN INI GRATIS MENERIMA PESAN 150P TERMASUK PAJAK 2 BATAL KIRIM SMS BERHENTI,spam,,,,,,
Pelanggan tempat saya akan menelepon Anda,ham,,,,,,
Belum direncanakan :) Akan bergabung dengan perusahaan pada tanggal 5 Januari saja. Tidak tahu apa yang akan terjadi setelah itu.,ham,,,,,,
Bocah: Aku mencintaimu Gadis: Apa? Bocah: Berikan rantai emas Gadis: Tidak Bocah: Berikan kalung Gadis: Juga tidak Bocah: Berikan aku satu ciuman! Gadis: Aku mencintaimu juga;-),ham,,,,,,
"Haha, kupikir aku dengar itu, pesan aku saat kamu berada di sekitar.",ham,,,,,,
Saya akan sampai ke sana besok dan mengirimkannya kepada Anda,ham,,,,,,
"Wah, sayang.. Itu agak berantakan. Yah.",ham,,,,,,
"Oh itu sudah larut! Selamat malam dan saya akan menelepon Anda besok. Saya sekarang akan pergi tidur, selamat malam.",ham,,,,,,
"Cheers, kamu mengirim pesan padaku karena kamu bosan! Ya, baiklah sayang, kamu sedang di mana Kitty? Sepertinya kamu sedang bersenang-senang sekali! Tetap update terus ya, banyak cinta dari aku xxxxx.""",ham,,,,,,
"Maaf, dalam pertemuan, saya akan menghubungi Anda nanti.",ham,,,,,,
Hai! Apa kabar? Gadis-gadis tidak pernah menelepon setelah India. L,ham,,,,,,
"Ya, tapi yang mana yang lebih buruk bagimu?",ham,,,,,,
Percakapan langsung LIVE 121 yang seru hanya 60p/menit. Pilih gadismu dan terhubung secara langsung. Hubungi sekarang di 09094646899! Cheap Chat adalah layanan langsung terbesar di UK. VU BCM1896WC1N3XX,spam,,,,,,
Saya menandai TEMAN-TEMAN saya yang tampaknya Anda anggap sebagai TEMAN ANDA.,ham,,,,,,
Belum mendengar dari Anda dalam waktu yang lama. Panggil 4 untuk obrolan kasar di garis pribadi 01223585334 untuk orgasme. Ingin melihat foto saya sedang berhubungan seks kemudian kirimkan teks PIX ke 8552. Untuk berhenti kirimkan STOP ke 8552. SAM xxx.,spam,,,,,,
Baik...,ham,,,,,,
Sudah lama tidak bertemu. Kamu mengingatku hari ini.,ham,,,,,,
"Belum belanja sekarang nih, saya baru saja tiba saja.",ham,,,,,,
"Terima kasih. Semoga semuanya berjalan lancar karena jika tidak, saya akan merasa dimanfaatkan.",ham,,,,,,
Apakah Anda siap untuk tantangannya? Saya yakin saya siap :),ham,,,,,,
Berapa harga casing hdd mu?,ham,,,,,,
Misteri terpecahkan! Baru saja membuka email saya dan dia mengirimkan saya kumpulan lainnya! Apakah dia bukan orang yang manis,ham,,,,,,
Saya tidak bisa menggambarkan seberapa beruntungnya kamu bahwa saya benar-benar bangun sampai siang.,ham,,,,,,
Ini adalah kali kedua kami mencoba menghubungi Anda. Anda telah memenangkan hadiah £1450 yang dapat diklaim dengan menelepon 09053750005 sebelum 310303. Syarat & Ketentuan / berhenti SMS 08718725756. Biaya 140ppm.,spam,,,,,,
"HARI INI adalah Hari Maaf.! Jika saya pernah marah pada Anda, jika pernah saya berperilaku buruk atau menyakitimu? tolong TEPAKLAH DIRIMU SENDIRI Karena, itu kesalahanmu, pada dasarnya saya BAIK.",ham,,,,,,
Hore untuk kartunya ... Apakah sudah waktunya tahun ini?,ham,,,,,,
"FANTASI LANGSUNG PANAS hubungi sekarang 08707509020 Hanya 20p per menit NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",spam,,,,,,
"Ketika orang melihat pesan-pesan saya, mereka berpikir bahwa saya kecanduan mengirim pesan... Mereka salah, karena mereka tidak tahu bahwa saya kecanduan kepada teman-teman manisku..!! BSLVYL",ham,,,,,,
Andai saja orang-orang dari asus tidak dengan seenaknya melakukan reformat.,ham,,,,,,
"Belum melihat Facebook saya, ya? Haha!",ham,,,,,,
Saya akan mengambilnya besok.,ham,,,,,,
"Masih di luar, kamu datang besok saja, ya.",ham,,,,,,
Apakah kamu masih memiliki selot paku dan kunci inggris yang bisa kami pinjam?,ham,,,,,,
"Hai Pemegang Voucher, Untuk mengklaim penawaran minggu ini, di PC Anda silakan kunjungi http://www.e-tlp.co.uk/reward. Syarat & Ketentuan berlaku.",spam,,,,,,
Ini akan menjadi lebih sulit..,ham,,,,,,
"KAMU AKAN PERGI KE BAHAMAS! Hubungi GRATIS di nomor 08081560665 dan bicaralah dengan operator langsung untuk klaim kapal pesiar ke Bahamas atau £2000 TUNAI hanya untuk usia 18+. Untuk tidak menerima lagi, kirimkan pesan X ke 07786200117.",spam,,,,,,
"Belum, masih menunggu seperti biasa... Kamu sudah kembali sekolah?",ham,,,,,,
Di pertemuan nanti. Aku akan meneleponmu,ham,,,,,,
Nonton beberapa film.,ham,,,,,,
Apakah bioskop ditambah minuman menarik untuk besok? * Ada film thriller dari sutradara yang saya suka di Mac pada pukul 8.30.,ham,,,,,,
Ukuran tablet gajah itu besar & kamu memasukkannya ke dalam pantatmu!!,ham,,,,,,
"Begitu banyak orang terlihat istimewa pada pandangan pertama, tetapi hanya sedikit yang akan tetap istimewa bagi Anda hingga pandangan terakhir Anda. Jaga hubungan dengan mereka hingga akhir hidup Anda. Menghargai mereka.",ham,,,,,,
"Orangtua saya, anak-anak saya, teman-teman saya, dan rekan-rekan kerja saya. Semuanya berteriak.. KEJUTAN !! dan saya sedang menunggu di sofa.. ... ..... ' TELANJANG...!",ham,,,,,,
"Saya tidak tahu, saya hanya bertanya karena saya mendapatkan kartu diskon 20% untuk sebuah salon bernama Hair Sense, jadi saya pikir itu tempat yang tepat untuk memotong rambutmu.",ham,,,,,,
"Selamat pagi sayang! Haha, harap aku tidak membangunkanmu.",ham,,,,,,
"MUNGKIN JIKA KAMU BANGUN SEBELUM KONTOL 3, INI TIDAK AKAN MENJADI MASALAH.",ham,,,,,,
Selamat ulang tahun untukmu.... sayang. Dengan banyak cinta. Rakhesh NRI,ham,,,,,,
Bagaimana cerita orang tersebut?,ham,,,,,,
"Ini adalah kali kedua kami mencoba menghubungi Anda. Anda telah memenangkan hadiah sebesar 750 Pound. Untuk klaim sangat mudah, hubungi 08712101358 SEKARANG! Hanya 10p per menit. Tarif nasional BT.",spam,,,,,,
Apakah kamu akan mengambil itu?,ham,,,,,,
"Hai, jangan khawatir tentang kebenaran karena kebenaran akan membawaku ke hatimu. Itu yang pantas untuk orang yang unik seperti kamu. Selamat tidur atau selamat pagi.",ham,,,,,,
Anda telah diberikan penghargaan City Break dan berkesempatan memenangkan liburan belanja musim panas senilai £200 setiap minggunya. Ketik SIMPAN ke 88039. SkilGame. Syarat dan Ketentuan berlaku. 087147403231. Menang setiap minggunya! 16+. Biaya langganan £1.50 per minggu.,spam,,,,,,
Apakah ujianmu hari ini pagi atau sore?,ham,,,,,,
Saya akan menjilati setiap tetesnya :) Apakah Anda siap juga menggunakan mulut Anda?,ham,,,,,,
Dan kau! Akan kumenunggumu setiap kali kau mengirim pesan! Semoga semuanya berjalan lancar besok.,ham,,,,,,
Hebat. P diddy adalah tetangga saya dan datang ke rumah untuk pasta gigi setiap pagi.,ham,,,,,,
"Saya punya nomor baru, . Tolong gunakan hanya nomor ini, ya.",ham,,,,,,
"Jadi, apakah di Kanada mereka mengajari untuk memancing manusia setiap hari ya! Apa kabar. Hanya ingin mengucapkan hai.",ham,,,,,,
Jam 7... Ganti 2 di Suntec... Jam berapa kamu datang?,ham,,,,,,
Saya tidak melihatnya di toko online sehingga saya bertanya.,ham,,,,,,
Hanya penasaran karena sepupu saya bertanya apa yang sedang saya lakukan,ham,,,,,,
Baik. Bagaimana kinerjanya?,ham,,,,,,
Baiklah... Wah... seperti itu pasti mereka tidak akan membiarkan kita pergi... Haha... Apa yang mereka katakan dalam syarat dan ketentuan?,ham,,,,,,
"Haha... Yup semoga kita bisa turun sedikit kilogram sampai hari senin. Setelah kelas hip hop, kita bisa pergi ke Orchard dan menimbang kembali.",ham,,,,,,
Dia baik. Bagaimana kabarmu? Di mana kamu bekerja sekarang?,ham,,,,,,
"Oh, ya, saya sedang sedikit kurang sehat jadi saya agak berdiam diri di rumah.",ham,,,,,,
Di rumah juga.,ham,,,,,,
Ponsel ini memiliki fitur auto correct paling aneh.,ham,,,,,,
"Ups, ponselku mati dan aku bahkan tidak sadar. Ya, aku lebih suka seperti ini.",ham,,,,,,
"Bisa saya tahu terlebih dahulu apa yang harus saya tanyakan? Jika kita bertemu untuk makan siang, kamu dan dia bisa langsung bertemu. Atau apakah kamu ingin bertanya terlebih dahulu kepada dia dan kemudian mengkonfirmasi dengan saya secepat mungkin?",ham,,,,,,
"Dia berkata, ""Maaf, apakah kamu keberatan jika saya masuk ke dalam kamar sebentar?"" ""Baiklah,"" saya jawab dalam suasana yang seksi. Dia keluar 5 menit kemudian dengan sepotong kue... dan istriku.",ham,,,,,,
"OH YA, DAN NIKMATI WAKTU YANG BAIK DI NEWQUAY - KIRIMKAN AKU KARTU POS! JAGA SEMUA CEWEK SELAMA AKU PERGI (KAMU TAHU SIAPA YANG KUPERNAH BICARAKAN!) xx",ham,,,,,,
Kami bercerai. Haha. Dia ada di sini,ham,,,,,,
Berapa pin Anda?,ham,,,,,,
"Sayang, apakah kamu punya cukup uang untuk membeli roti dan susu? Aku akan mengembalikannya saat kamu pulang, ya?",ham,,,,,,
Aku ingin salju. Ini hanya sangat dingin dan berangin.,ham,,,,,,
"URGENT! Kami mencoba menghubungi Anda, U. Hasil undian hari ini menunjukkan bahwa Anda telah memenangkan hadiah £2000 DIJAMIN. Hubungi 09066358361 dari telepon rumah. Klaim Y87. Berlaku selama 12 jam saja",spam,,,,,,
Datanglah ke halte bus Mahal... &lt;DESIMAL&gt;,ham,,,,,,
Saya tidak tahu:) minggu ini saya akan pergi ke Tirunelveli.,ham,,,,,,
"Aku juga, sayang! Aku berjanji akan merawatmu dengan baik! Aku yakin kamu akan merawatku dengan baik juga...",ham,,,,,,
Sama seperti game Hotel Dusk menurut saya. Kamu memecahkan teka-teki di suatu area.,ham,,,,,,
"Terima kasih atas pesanan nada dering Anda, nomor referensi X29. Pulsa ponsel Anda akan dikenakan biaya sebesar 4.50. Jika nada tersebut tidak sampai, silakan hubungi layanan pelanggan di nomor 09065989180.",spam,,,,,,
"Hai, kasihku! Bagaimana harimu? Sial, pagi ini aku terbangun dan menjatuhkan ponselku saat turun tangga, tapi sepertinya masih baik-baik saja... *lega* Aku rindu padamu!",ham,,,,,,
"Ya, itu pasti merepotkan untuk menangkapnya",ham,,,,,,
"Maaf ya, itu kesalahan saya.",ham,,,,,,
Saya butuh... Karena saya belum pernah pergi sebelumnya,ham,,,,,,
"Mawar untuk merah, merah untuk darah, darah untuk hati, hati untukmu. Tapi kamu untukku.... Kirim ini ke semua temanmu.. Termasuk aku.. Jika kamu menyukaiku.. Jika kamu mendapatkannya kembali, 1-kamu miskin dalam hubungan! 2-kamu butuh seseorang untuk mendukung 3-kamu teman terlalu banyak 4-seseorang mencintaimu 5 +- seseorang sedang berdoa kepada Tuhan untuk menikahimu.:-) coba saja....",ham,,,,,,
Istri. Bagaimana dia tahu waktu pembunuhan dengan tepat,ham,,,,,,
"ENAM kesempatan untuk memenangkan UANG TUNAI! Dari 100 hingga 20.000 pound kirim> CSH11 dan kirim ke 87575. Biaya 150p/hari, 6 hari, 16+ Syarat dan Ketentuan berlaku. Balas HL 4 info",spam,,,,,,
Saldo tunai Anda saat ini adalah 500 pound - untuk memaksimalkan uang tunai Anda sekarang kirimkan COLLECT ke 83600 hanya 150p/pesan. CC: 08718720201 PO BOX 114/14 TCR/W1,spam,,,,,,
"Aku merasa seperti orang bodoh karena aku terus tertidur saat menerima pesan teks dan pesan Facebookmu. Ada apa, kamu di kota?",ham,,,,,,
"Tidak masalah, saya akan datang sekarang. Sedang dalam perjalanan.",ham,,,,,,
Kayaknya dia ingin waktu sendirian. Kita bisa muncul dan menonton saat mereka melakukannya.,ham,,,,,,
Tinggi daur ulang: Baca dua kali - Orang menghabiskan waktu untuk menghasilkan uang dan uang yang sama dihabiskan untuk menghabiskan waktu!;-) Selamat pagi.. tetap tersenyum:-),ham,,,,,,
"Yup, dia tidak datang :-(",ham,,,,,,
"Ya, putri. Toledo.",ham,,,,,,
"Text saya ketika kamu sudah kembali di rumah sakit, dan saya akan mampir. Saya butuh seseorang yang membuka pintu untuk saya.",ham,,,,,,
Ron mengatakan Jumat ini tidak bisa. Dan dia mengatakan Ding Tai Fung tidak bisa melakukan pemesanan. Tapi dia mengatakan tunggu saja.,ham,,,,,,
Baik. Tidak diperbolehkan menggunakan baju renang :),ham,,,,,,
Saya baik-baik saja. Akan segera pulih. Semoga semuanya baik-baik saja.,ham,,,,,,
Sebuah pemikiran manis tentang persahabatan: Tidak perlu untuk membagikan setiap rahasia dengan sahabat dekatmu.,ham,,,,,,
"Oke, aku sudah mengirimkan versi terbaru dari proyek tersebut.",ham,,,,,,
Selamat Pagi sayangku.......... Semoga hari mu menyenangkan dan sukses.,ham,,,,,,
Tolong terima saya selama satu hari. Atau aku memohon kepada Anda untuk mengubah nomornya.,ham,,,,,,
"Pelicin!! Ini pelukan natal .. Jika kamu menyukai persahabatan kami, maka peluk aku balik .. Jika kamu mendapat 3, kamu lucu:) 6 kamu dicintai:* 9 kamu sangat beruntung;) Tidak ada? Orang-orang membencimu.",ham,,,,,,
"Gapapa, kalau ada yang bertanya tentang aku, kamu bilang saja..:-P",ham,,,,,,
"Fakta lucu, Tidak ada yang mengajari gunung berapi untuk meletus, tsunami untuk muncul, badai topan untuk menghembus, dan tidak ada yang mengajarkan bagaimana memilih istri. Bencana alam hanya terjadi begitu saja.",ham,,,,,,
Kamu akan menelepon akhir pekan ini atau bagaimana?,ham,,,,,,
Juga lacak semua korek api yang dapat kamu temukan,ham,,,,,,
"Maaf, saya tidak bisa membantu Anda dalam hal ini.",ham,,,,,,
"Sayang, aku butuh saranmu",ham,,,,,,
"Aku akan pergi sekitar jam empat, oke?",ham,,,,,,
Datanglah ke perguruan tinggi kedokteran jam 7 malam. ......teruskan itu ya,ham,,,,,,
Baik:) Kapan kamu akan pergi?,ham,,,,,,
Saya bisa membuat lasagna untukmu... vodka...,ham,,,,,,
"HI KATE, BISA KAU TELEPONKU SECEPATNYA XXX",ham,,,,,,
Siapakah orang-orang tersebut? Apakah kamu sedang tur? Aku pikir kamu sedang melakukan hal sofa yang kamu kirimkan padaku? Penasaranmu.,ham,,,,,,
"Tidak, tapi kamu bilang padaku kalau kamu akan pergi, sebelum kamu mabuk!",ham,,,,,,
"Dia memang kalah. Dia mengirim pesan padaku bahwa dia akan terlambat dan akan menelpon aku, tapi aku tidak mendengar sepatah kata darinya.",ham,,,,,,
"Selamat! Berkat seorang teman yang baik, Anda telah memenangkan hadiah Natal sebesar £2,000. Cara klaimnya mudah, cukup telepon 08718726978 SEKARANG! Hanya 10p per menit. Tarif nasional BT.",spam,,,,,,
Saya selalu mencari alasan untuk berada di kota.,ham,,,,,,
"Iya, masih ngopi bareng teman-teman... Teman saya yang mengendarai mobil akan memberi saya jalan...",ham,,,,,,
Di pantai mana kamu naik bis?,ham,,,,,,
"Jadi, apakah kamu akan mendapatkan deus ex?",ham,,,,,,
Saya akan mengirimkannya ke email Anda. Apakah Anda keberatan <#> kali per malam?,ham,,,,,,
"44 7732584351, Apakah Anda ingin menerima Ponsel Nokia 3510i warna baru besok? Dengan 300 menit gratis ke semua ponsel + 100 pesan gratis + Kamera video gratis, balas atau hubungi 08000930705.",spam,,,,,,
Tap & Spile jam tujuh. * Apakah itu pub di jalan gas di dekat broad st dekat kanal. Ok?,ham,,,,,,
"Baiklah, maka saya akan datang menjemputmu di Engin?",ham,,,,,,
Itulah mengapa saya tidak pernah ingin memberitahumu tentang ini. Itulah mengapa saya terlihat pendek denganmu dan tegang belakangan ini.,ham,,,,,,
Raviyog Peripherals berlokasi di Bhayandar Timur.,ham,,,,,,
Bisakah kalian bertemu denganku di sunoco di Howard? Seharusnya di sepanjang jalan.,ham,,,,,,
Anda memiliki 1 pesan suara baru. Silakan hubungi 08719181513.,spam,,,,,,
"Bulan telah datang untuk mewarnai mimpi-mimpimu, bintang-bintang untuk membuatnya terdengar indah, dan SMS dari saya untuk memberikanmu tidur yang hangat dan damai. Selamat malam.",ham,,,,,,
Baru saja selesai makan. Sudah aku siapkan piring untukmu. Kali ini BUKAN sisa makanan.,ham,,,,,,
Terima kasih banyak...,ham,,,,,,
"Cepat pulang, kamu pipi besar. Tambah telfonmu jika perlu. Makanan sudah siap dan aku lapar. Jangan tanya apa yang aku masak.",ham,,,,,,
"Haha, kamu benar. Diet apa? Setiap hari aku selalu curang. Sepertinya aku memang ditakdirkan untuk gemuk :(",ham,,,,,,
Ini adalah hari yang bagus. Semoga kamu memiliki hari yang indah.,ham,,,,,,
Apa yang terjadi dalam wawancara?,ham,,,,,,
"Kasus Berikut : Seorang Pria Ditemukan Dibunuh Pada Pukul &lt;DECIMAL&gt; . &lt;#&gt;  Siang Hari. 1, Istrinya menelepon Polisi. 2, Polisi memeriksa semua orang. 3, Istri: Pak, saya sedang tidur saat pembunuhan terjadi. 4. Koki: Saya sedang memasak. 5. Tukang Kebun: Saya sedang memetik sayuran. 6. PRT: Saya pergi ke kantor pos. 7. Anak-anak: Kami pergi bermain. 8. Tetangga: Kami pergi ke acara pernikahan. Polisi langsung menangkap pembunuhnya. Siapakah Pelakunya? Balaslah dengan Alasan, jika Anda Cerdas.",ham,,,,,,
Badrith hanya untuk Chennai:) Saya pasti akan memilih untuk kita:) Tidak ada kompetisi baginya.,ham,,,,,,
Saya kira itu teman grup saya... Beruntung saya belum membalas... Jam berapa saya perlu pergi...,ham,,,,,,
"Hai, ada di sekitar? Aku punya cukup uang untuk setengahnya + sepuluh yang aku berutang padamu.",ham,,,,,,
"Hai, besok mungkin bisa ketemu di YCK.",ham,,,,,,
"ALRITE SAM, INI NIC. AKU HANYA MEMASTIKAN INI ADALAH NOMORMU - JADI APAKAH INI? T.B*",ham,,,,,,
"Mereka hanya memudahkan pembayaran. Saya memiliki  <#> tahun untuk mengatakan, tapi saya bisa membayar lebih awal. Paham?",ham,,,,,,
Jangan khawatir. Saya yakin kamu akan berhasil.,ham,,,,,,
"Pompa bensin itu lokasinya sekitar satu blok dari rumah saya, kamu akan melewati di sebelahnya karena jalan Armenia berakhir di Swann dan kamu harus belok ke Howard.",ham,,,,,,
"Seseorang yang Anda kenal telah meminta layanan kencan kami untuk menghubungi Anda! Tidak bisa menebak siapa? HUBUNGI 09058097189 SEKARANG semua akan terungkap. POBox 6, LS15HB 150p",spam,,,,,,
Kamera - Anda dianugerahi Kamera Digital SiPix! Hubungi 09061221066 dari telepon rumah. Pengiriman dalam 28 hari.,spam,,,,,,
Biaya kuliah saya pada pukul 3.30. Bagaimana kalau kita mengambil yang pukul 11.20 hingga 12.05? Kamu tidak keberatan kan?,ham,,,,,,
"Saya tidak merokok sementara orang lain menggunakan alasan ""wylie merokok terlalu banyak"" untuk membenarkan merusak barang saya""",ham,,,,,,
"Selamat pagi, apa kabar kamu?",ham,,,,,,
Sedikit. Obat mengatakan diminum sekali setiap 8 jam. Baru 5 jam tapi rasa sakit kembali. Jadi saya minum yang lain. Semoga saya tidak mati,ham,,,,,,
"Besok yang indah tidak pernah datang.. Ketika datang, itu sudah HARI INI.. Dalam pencarian hari esok yang indah, jangan sia-siakan HARI INI yang luar biasa.. SELAMAT PAGI:)",ham,,,,,,
"Saya tidak tahu, itu semua terserah kalian. Bagaimana tentang Leona? Ups, saya kira Ben akan datang jadi saya mengirim pesan padanya.",ham,,,,,,
Halo. Kami sekarang sudah pindah ke pub kami. Akan bagus melihat kamu jika bisa datang.,ham,,,,,,
"Nomor Voda hari ini yang berakhir dengan 5226 terpilih untuk menerima penghargaan ?350. Jika Anda memiliki padanan, harap hubungi 08712300220 dengan mengutip kode klaim 1131. Tarif standar berlaku.",spam,,,,,,
"Pesan ini gratis. Selamat datang di klub Sex & Dogging yang baru & ditingkatkan! Untuk berhenti berlangganan layanan ini, balas STOP. pesan@150p hanya untuk usia 18 tahun ke atas",spam,,,,,,
"Lebah Madu Berkata: *Aku yang Paling Manis di Dunia* Tuhan Tertawa & Berkata: *Tunggu, Kau Belum Bertemu dengan Orang yang Membaca Pesan Ini* MORAL: Bahkan TUHAN Bisa Melucu! Selamat Pagi + Selamat Siang + Selamat Petang + Selamat Malam :)",ham,,,,,,
Lakukanlah apa pun yang lebih mudah bagimu,ham,,,,,,
RCT' TERIMA KASIH Adrian atas pesan Anda. Salam Vatian,spam,,,,,,
"Hentikanlah memanggil semua orang dan mengatakan bahwa saya mungkin memiliki kanker. Sakit tenggorokan saya membuat sulit berbicara. Saya tidak bisa menjawab semua panggilan. Jika saya mendapat satu panggilan lagi, saya tidak akan mengasuh pada hari Senin.",ham,,,,,,
