LABEL,TEXT,URL,EMAIL,PHONE
spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",yes,No,No
ham,Hey check it da. I have listed da.,No,No,No
ham,"Sorry, busy ryt nw..",No,No,No
ham,She went to attend another two rounds today..but still did't reach home..,No,No,No
ham,I've been searching for the right words to express my gratitude my  brother.  You have been wonderful and a blessing at all times.,No,No,No
spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50,No,No,yes
ham,Lol they were mad at first but then they woke up and gave in.,No,No,No
ham,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,No,No,No
ham,Smith waste da.i wanna gayle.,No,No,No
spam,ringtoneking 84484,No,No,yes
ham,I'm really not up to it still tonight babe,No,No,No
ham,R u here yet? I'm wearing blue shirt n black pants.,No,No,No
ham,I had askd u a question some hours before. Answer it first,No,No,No
ham,That seems unnecessarily affectionate,No,No,No
ham,If you ask her or she say any please message.,No,No,No
ham,Thats cool. i liked your photos.,No,No,No
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND..I love u",No,No,No
spam,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",No,No,No
ham,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",No,No,No
Smishing,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,No,No,yes
ham,Hmmm.still we dont have opener?,No,No,No
ham,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)",No,No,No
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",No,No,No
ham,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",No,No,No
spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,yes,No,yes
ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",No,No,No
ham,Ok. Me watching tv too.,No,No,No
ham,She.s find. I sent you an offline message to know how anjola's now.,No,No,No
ham,Ok lor� vey good..,No,No,No
Smishing,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,No,No,yes
ham,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,No,No,No
spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,No,No,No
ham,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc",No,No,No
ham,Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,No,No,No
ham,They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..,No,No,No
ham,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,No,No,No
Smishing,"Nationwide has noticed your debit card was recently used on 29-11-2016 15:04:43, at APPLE ONLINE STORE for 1267.00 GBP If not you please urgently call fraud prevention on 03303800231 or Int +443303800231. Do not reply by SMS http://www.Nationwide.co.uk",No,No,yes
Smishing,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",No,No,yes
ham,When did dad get back.,No,No,No
ham,Yes.i'm in office da:),No,No,No
ham,K:)k:)what are detail you want to transfer?acc no enough?,No,No,No
ham,Went fast asleep dear.take care.,No,No,No
ham,K:)eng rocking in ashes:),No,No,No
ham,No screaming means shouting..,No,No,No
ham,We have to pick rayan macleran there.,No,No,No
ham,"Nope, I'm still in the market",No,No,No
ham,I will come tomorrow my dear,No,No,No
ham,Big brother‘s really scraped the barrel with this shower of social misfits,No,No,No
ham,"Thanks da thangam, i feel very very happy dear. I also miss you da.",No,No,No
ham,The new deus ex game comin early next yr,No,No,No
ham,I tot u reach liao. He said t-shirt.,No,No,No
ham,What you did in  leave.,No,No,No
ham,Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,No,No,No
ham,Nope... Think i will go for it on monday... Sorry i replied so late,No,No,No
ham,Hanging out with my brother and his family,No,No,No
Smishing,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,No,No,yes
ham,Wish u many many returns of the day.. Happy birthday vikky..,No,No,No
spam,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. ",No,No,yes
ham,Lol ... I knew that .... I saw him in the dollar store,No,No,No
ham,"Dear relieved of westonzoyland, all going to plan this end too!",No,No,No
ham,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! ",No,No,No
ham,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",No,No,No
ham,Yeah sure I'll leave in a min,No,No,No
ham,it's really getting me down just hanging around.,No,No,No
ham,Got meh... When?,No,No,No
ham,Normally i use to drink more water daily:),No,No,No
ham,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",No,No,No
ham,Bring tat cd don forget,No,No,No
ham,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....",No,No,No
spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,No,No,yes
ham,Haha... can... But i'm having dinner with my cousin...,No,No,No
ham,See you there!,No,No,No
Smishing,"	Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW",No,No,yes
ham,Good. No swimsuit allowed :),No,No,No
spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,No,No,No
ham,"Yeah, probably here for a while",No,No,No
ham,I am not sure about night menu. . . I know only about noon menu,No,No,No
ham,Cps is causing the outages to conserve energy.,No,No,No
ham,U come n search tat vid..not finishd..,No,No,No
ham,Argh why there is nobody in town ;_;,No,No,No
ham,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,No,No,No
ham,It has issues right now. Ill fix for her by tomorrow.,No,No,No
ham,If you were/are free i can give. Otherwise nalla adi entey nattil kittum,No,No,No
ham,Lol its ok I didn't remember til last nite,No,No,No
ham,"No my blankets are sufficient, thx",No,No,No
ham,Yep. I do like the pink furniture tho.,No,No,No
ham,I.ll hand her my phone to chat wit u,No,No,No
ham,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone",No,No,No
Smishing,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,No,No,yes
ham,I'm coming home 4 dinner.,No,No,No
ham,"I prefer my free days... Tues, wed, fri oso can... Ü ask those workin lor...",No,No,No
ham,I tagged MY friends that you seemed to count as YOUR friends.,No,No,No
ham,Somebody set up a website where you can play hold em using eve online spacebucks,No,No,No
ham,Jason says it's cool if we pick some up from his place in like an hour,No,No,No
ham,Going for dinner.msg you after.,No,No,No
ham,Wat ü doing now?,No,No,No
spam,"	Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870",No,No,yes
Smishing,You have 1 new message. Please call 08712400200.,No,No,yes
ham,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?",No,No,No
ham,"Great. I'm in church now, will holla when i get out",No,No,No
ham,Jay is snickering and tells me that x is totally spoiling up the chords as we speak,No,No,No
ham,"Same, I'm at my great aunts anniversary party in tarpon springs",No,No,No
ham,Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.,No,No,No
Smishing,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £350 prize. To collect is easy. Just call 09061743385,No,No,yes
ham,Jesus armand really is trying to tell everybody he can find,No,No,No
ham,U wake up already? Thanx 4 e tau sar piah it's quite nice.,No,No,No
ham,"Are you being good, baby? :)",No,No,No
ham,Shall i send that exe to your mail id.,No,No,No
ham,Its going good...no problem..but still need little experience to understand american customer voice...,No,No,No
Smishing,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum.,No,No,yes
ham,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,No,No,No
ham,Stop knowing me so well!,No,No,No
ham,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?",No,No,No
ham,Yupz... I've oredi booked slots 4 my weekends liao...,No,No,No
ham,Ok. I only ask abt e movie. U wan ktv oso?,No,No,No
ham,"Cool, text me when you're ready",No,No,No
spam,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",No,No,No
ham,"Sorry, was in the bathroom, sup",No,No,No
ham,Esplanade lor. Where else...,No,No,No
ham,From tomorrow onwards eve 6 to 3 work.,No,No,No
ham,i am seeking a lady in the street and a freak in the sheets. Is that you?,No,No,No
ham,I guess it is useless calling u 4 something important.,No,No,No
ham,ELLO BABE U OK?,No,No,No
ham,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",No,No,No
spam,Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986907,No,No,yes
ham,"I'll see if I can swing by in a bit, got some things to take care of here firsg",No,No,No
ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,No,No,No
ham,"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...",No,No,No
Smishing,"Your Bank of America online account has been suspended, log in to restore http://itdo/bankofamerica-session-user",yes,No,No
ham,His bday real is in april .,No,No,No
ham,they released another Italian one today and it has a cosign option,No,No,No
ham,"It's fine, imma get a drink or somethin. Want me to come find you?",No,No,No
ham,"sir, you will receive the account no another 1hr time. Sorry for the delay.",No,No,No
ham,I know you are. Can you pls open the back?,No,No,No
ham,"Just making dinner, you ?",No,No,No
ham,Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...,No,No,No
ham,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,No,No,No
ham,Ofcourse I also upload some songs,No,No,No
ham,But i'm really really broke oh. No amount is too small even  &lt;#&gt;,No,No,No
spam,"Double mins and txts 4 6monthsAvailable on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839403 or call2optout/N9DX",No,No,yes
ham,Then cant get da laptop? My matric card wif ü lei...,No,No,No
ham,I'm thinking that chennai forgot to come for auction..,No,No,No
ham,Ok i juz receive..,No,No,No
Smishing,Englishvocabulary ululate: to mourn loudly and shrilly AD: Unlimited FREE calls to any mobile try out today http://bit.ly/unlmtdfreecall share wid frnd,yes,No,No
ham,Eh den sat u book e kb liao huh...,No,No,No
spam,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",No,No,No
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Hope u understand...Gud night...",No,No,No
