text,label,augmentation_type,original_text,language,translation_method
עברית: ¿Cómo estás amorcito? Espero que estés bien. Tuve ...,ham,,¿Cómo estás amorcito? Espero que estés bien. Tuve una noche de mierda para dormir. Me quedé dormido(a) a las 5. Estoy reventado(a) y no tengo ganas de trabajar esta noche. ¿Qué vas a hacer esta noche? Besos.,hebrew,google_translate_placeholder
עברית: FREE iPhone 15! Enter code 3684 at bit.ly/123...,spam,,FREE iPhone 15! Enter code 3684 at bit.ly/123,hebrew,google_translate_placeholder
עברית: Your order #3489 has been shipped....,ham,,Your order #3489 has been shipped.,hebrew,google_translate_placeholder
עברית: FREE iPhone 15! Enter code 6140 at tinyurl.com/abc...,spam,,FREE iPhone 15! Enter code 6140 at tinyurl.com/abc,hebrew,google_translate_placeholder
עברית: Work from home: Earn $594/hour! Start today: tinyu...,spam,,Work from home: Earn $594/hour! Start today: tinyurl.com/abc,hebrew,google_translate_placeholder
עברית: Bank of America: Suspicious charge of $1550. Revie...,phishing,,Bank of America: Suspicious charge of $1550. Review at tinyurl.com/abc,hebrew,google_translate_placeholder
עברית: URGENT: Your prize is waiting! Call 4248...,spam,,URGENT: Your prize is waiting! Call 4248,hebrew,google_translate_placeholder
עברית: Prize winner! Claim your $3338 gift card at bit.ly...,phishing,,Prize winner! Claim your $3338 gift card at bit.ly/123,hebrew,google_translate_placeholder
עברית: La vida pasada con alguien para toda la vida puede...,ham,,"La vida pasada con alguien para toda la vida puede no tener sentido, pero unos momentos pasados con alguien que realmente te ama significan más que la vida misma.",hebrew,google_translate_placeholder
עברית: Call 7947 for customer support...,ham,,Call 7947 for customer support,hebrew,google_translate_placeholder
"עברית: Febbraio &lt;#&gt; è il giorno del ""TI AMO"". Invia...",ham,,"Febbraio &lt;#&gt; è il giorno del ""TI AMO"". Invia questo a tutti i tuoi ""AMICI PREZIOSI"" anche a me. Se 3 torna indietro, sposerai la persona che ami! Se ignorate questo, perderete il vostro amore per sempre"".",hebrew,google_translate_placeholder
עברית: Oh Tuhan. Aku hampir di rumah....,ham,,Oh Tuhan. Aku hampir di rumah.,hebrew,google_translate_placeholder
עברית: No es necesario realizar una traducción ya que la ...,ham,,No es necesario realizar una traducción ya que la oración proporcionada no tiene un significado claro en ningún idioma.,hebrew,google_translate_placeholder
עברית: ¿Quieres 750 minutos en cualquier red en cualquier...,spam,,"¿Quieres 750 minutos en cualquier red en cualquier momento, 150 mensajes de texto y un NUEVO teléfono de vídeo por solo cinco libras por semana? Llama ahora al 08000776320 o responde para entrega mañana.",hebrew,google_translate_placeholder
עברית: Your payment of $2203 was processed...,ham,,Your payment of $2203 was processed,hebrew,google_translate_placeholder
עברית: Kirim Uang Sekarang http//bit.ly/2616...,phishing,,Kirim Uang Sekarang http//bit.ly/2616,hebrew,google_translate_placeholder
"עברית: La mia vita significa molto per me, non perché amo...",ham,,"La mia vita significa molto per me, non perché amo la mia vita, ma perché amo le persone nella mia vita, il mondo li chiama amici, io li chiamo il mio mondo:-).. Ge:-)..",hebrew,google_translate_placeholder
עברית: Ähm... Woodland Avenue irgendwo. Bekommst du die G...,ham,,Ähm... Woodland Avenue irgendwo. Bekommst du die Gemeindezeitschrift? Seine Telefonnummer wird darin stehen.,hebrew,google_translate_placeholder
עברית: Pacchetto trattenuto in terminal: http://ffnst.com...,phishing,,Pacchetto trattenuto in terminal: http://ffnst.com/7DH827,hebrew,google_translate_placeholder
עברית: Anda telah memenangkan Nokia 7250i. Ini adalah had...,spam,,"Anda telah memenangkan Nokia 7250i. Ini adalah hadiah yang Anda dapatkan ketika Anda memenangkan lelang GRATIS kami. Untuk ikut serta, kirimkan Nokia ke 86021 sekarang. HG/Suite342/2Lands Row/W1JHL 16+",hebrew,google_translate_placeholder
עברית: Préparez votre jardin pour l'été avec une sélectio...,spam,,"Préparez votre jardin pour l'été avec une sélection GRATUITE de bulbes et de graines d'été d'une valeur de 33,50 £ uniquement avec The Scotsman ce samedi. Pour arrêter, allez sur notxt.co.uk",hebrew,google_translate_placeholder
עברית: Desires- u going to doctor 4 liver. And get a bit ...,ham,,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,hebrew,google_translate_placeholder
עברית: Earn $4109 per week working from home!...,spam,,Earn $4109 per week working from home!,hebrew,google_translate_placeholder
עברית: Debt relief program: Get out of debt fast! Call 15...,spam,,Debt relief program: Get out of debt fast! Call 1542,hebrew,google_translate_placeholder
"עברית: Wenn du das Geld immer noch nicht abgeholt hast, l...",ham,,"Wenn du das Geld immer noch nicht abgeholt hast, lass es mich bitte wissen, damit ich an den Ort gehen kann, an den ich es geschickt habe, um die Kontrollnummer zu erhalten.",hebrew,google_translate_placeholder
עברית: Sende jetzt Geld. http://bit.ly/1103...,phishing,,Sende jetzt Geld. http://bit.ly/1103,hebrew,google_translate_placeholder
עברית: Sembra che potrebbe essere trascorso molto tempo i...,ham,,Sembra che potrebbe essere trascorso molto tempo in quel dispositivo di castità ragazzo ... *sorride* ... Oppure prendi le tue percosse come un bravo cane. Andrai a rilassarti in un bel bagno lungo ora?,hebrew,google_translate_placeholder
עברית: URGENT: Your prize is waiting! Call 3554...,spam,,URGENT: Your prize is waiting! Call 3554,hebrew,google_translate_placeholder
עברית: Enviar dinero ahora http//bit.ly/1937...,phishing,,Enviar dinero ahora http//bit.ly/1937,hebrew,google_translate_placeholder
עברית: Your payment of $3625 was processed...,ham,,Your payment of $3625 was processed,hebrew,google_translate_placeholder
עברית: Your entry won! Claim $4347 cash prize at goo.gl/x...,spam,,Your entry won! Claim $4347 cash prize at goo.gl/xyz,hebrew,google_translate_placeholder
עברית: Quando è il tuo programma radiofonico?...,ham,,Quando è il tuo programma radiofonico?,hebrew,google_translate_placeholder
עברית: WIN 1288 NOW! Click tinyurl.com/abc to claim!...,spam,,WIN 1288 NOW! Click tinyurl.com/abc to claim!,hebrew,google_translate_placeholder
עברית: 88800 dan 89034 adalah layanan telepon premium hub...,spam,,88800 dan 89034 adalah layanan telepon premium hubungi 08718711108.,hebrew,google_translate_placeholder
עברית: Envoyer de l'argent maintenant http//bit.ly/1665...,phishing,,Envoyer de l'argent maintenant http//bit.ly/1665,hebrew,google_translate_placeholder
עברית: Kirim Uang Sekarang http//bit.ly/1733...,phishing,,Kirim Uang Sekarang http//bit.ly/1733,hebrew,google_translate_placeholder
עברית: Pacchetto trattenuto nel terminal: http://ffnst.co...,phishing,,Pacchetto trattenuto nel terminal: http://ffnst.com/7DH304,hebrew,google_translate_placeholder
עברית: Hey darlin.. i can pick u up at college if u tell ...,ham,,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,hebrew,google_translate_placeholder
עברית: 🎉 CONGRATS! You won $1158 Amazon gift card! Redeem...,spam,,🎉 CONGRATS! You won $1158 Amazon gift card! Redeem at tinyurl.com/abc 🎉,hebrew,google_translate_placeholder
עברית: Mi viaje estuvo bien pero bastante agotador. La un...,ham,,"Mi viaje estuvo bien pero bastante agotador. La universidad comienza hoy pero está bien para mí porque no estoy tomando ningún módulo, solo concentrándome en mi proyecto de último año.",hebrew,google_translate_placeholder
עברית: Enviar dinero ahora http://bit.ly/1936...,phishing,,Enviar dinero ahora http://bit.ly/1936,hebrew,google_translate_placeholder
עברית: Update_Now - 12 Monate Halber Preis Orange Grundge...,spam,,"Update_Now - 12 Monate Halber Preis Orange Grundgebühr: 400 Minuten...Rufen Sie MobileUpd8 unter 08000839402 an oder senden Sie call2optout=J5Q, um abzulehnen.",hebrew,google_translate_placeholder
עברית: FLASH SALE: 69% OFF all items! Shop now: tinyurl.c...,spam,,FLASH SALE: 69% OFF all items! Shop now: tinyurl.com/abc,hebrew,google_translate_placeholder
עברית: Meine Schwester hat gestern zwei Runden bei Birla ...,ham,,Meine Schwester hat gestern zwei Runden bei Birla Soft bestanden.,hebrew,google_translate_placeholder
"עברית: Hmm, trop de them malheureusement... Les photos ne...",ham,,"Hmm, trop de them malheureusement... Les photos ne sont évidemment pas des hot cakes. C'est un peu amusant tho",hebrew,google_translate_placeholder
עברית: 74355 Weihnachten steht vor der Tür & du hast die ...,spam,,74355 Weihnachten steht vor der Tür & du hast die Wahl zwischen £500 CD-Gutscheinen und kostenloser Teilnahme an unserem wöchentlichen £100-Gewinnspiel. Sende MUSIK an die 87066 für die Teilnahmebedingungen.,hebrew,google_translate_placeholder
עברית: Confirmation code: 7109. Valid for 10 minutes...,ham,,Confirmation code: 7109. Valid for 10 minutes,hebrew,google_translate_placeholder
עברית: Your tax refund of $4904 is ready. Claim at bit.ly...,phishing,,Your tax refund of $4904 is ready. Claim at bit.ly/123,hebrew,google_translate_placeholder
עברית: Your account balance is $3912...,ham,,Your account balance is $3912,hebrew,google_translate_placeholder
עברית: http//tms. widelive.com/index. wml?id=820554ad0a17...,spam,,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueÂ¡C C RingtoneÂ¡,hebrew,google_translate_placeholder
עברית: Package held in terminal: http://ffnst.com/7DH295...,phishing,,Package held in terminal: http://ffnst.com/7DH295,hebrew,google_translate_placeholder
עברית: Déjame saber cuando tengas el dinero para que Carl...,ham,,Déjame saber cuando tengas el dinero para que Carlos pueda hacer la llamada.,hebrew,google_translate_placeholder
עברית: Non direttamente dietro... Circa 4 file dietro......,ham,,Non direttamente dietro... Circa 4 file dietro...,hebrew,google_translate_placeholder
עברית: Lol bitte mach das. Schick tatsächlich ein Bild vo...,ham,,Lol bitte mach das. Schick tatsächlich ein Bild von dir gerade jetzt. Ich möchte sehen. Posiere mit einem Kamm und einem Haartrockner oder so etwas.,hebrew,google_translate_placeholder
עברית: WhatsApp: New security code: 3842. Don't share it....,phishing,,WhatsApp: New security code: 3842. Don't share it.,hebrew,google_translate_placeholder
עברית: Debt relief program: Get out of debt fast! Call 20...,spam,,Debt relief program: Get out of debt fast! Call 2078,hebrew,google_translate_placeholder
"עברית: Saya pinjam tas Anda, oke....",ham,,"Saya pinjam tas Anda, oke.",hebrew,google_translate_placeholder
עברית: Your tax refund of $506 is ready. Claim at goo.gl/...,phishing,,Your tax refund of $506 is ready. Claim at goo.gl/xyz,hebrew,google_translate_placeholder
עברית: Maman dit que nous voulons y aller alors allons-y....,ham,,Maman dit que nous voulons y aller alors allons-y... Ensuite elle peut en profiter pour regarder l'exposition de verre...,hebrew,google_translate_placeholder
"עברית: Okay. Nein nein, einfach weiterleuchten. Das sollt...",ham,,"Okay. Nein nein, einfach weiterleuchten. Das sollte unterschreiben sein, aber das klingt besser.",hebrew,google_translate_placeholder
"עברית: Putri, apakah kucing kamu dicukur atau alami?...",ham,,"Putri, apakah kucing kamu dicukur atau alami?",hebrew,google_translate_placeholder
עברית: Your account balance is $3299...,ham,,Your account balance is $3299,hebrew,google_translate_placeholder
עברית: Paquet retenu dans le terminal : http://ffnst.com/...,phishing,,Paquet retenu dans le terminal : http://ffnst.com/7DH211,hebrew,google_translate_placeholder
עברית: Package detained in terminal: http://ffnst.com/7DH...,phishing,,Package detained in terminal: http://ffnst.com/7DH921,hebrew,google_translate_placeholder
עברית: Invia denaro ora http//bit.ly/2333...,phishing,,Invia denaro ora http//bit.ly/2333,hebrew,google_translate_placeholder
"עברית: Nel film I Simpson, uscito a luglio 2007, qual è i...",spam,,"Nel film I Simpson, uscito a luglio 2007, qual è il nome della band che muore all'inizio del film? A-Green Day, B-Blue Day, C-Red Day. (Invia A, B o C)",hebrew,google_translate_placeholder
עברית: Job offer: Earn $4697/month. Apply at tinyurl.com/...,phishing,,Job offer: Earn $4697/month. Apply at tinyurl.com/abc,hebrew,google_translate_placeholder
עברית: Geld jetzt senden http//bit.ly/2518...,phishing,,Geld jetzt senden http//bit.ly/2518,hebrew,google_translate_placeholder
עברית: Erhöhen Sie Ihre nächste Nachfüllung um mindestens...,spam,,"Erhöhen Sie Ihre nächste Nachfüllung um mindestens Rp10.000, um das günstige PAS-Paket unter *100*999# zu erhalten. Informationen unter 188.",hebrew,google_translate_placeholder
עברית: Your tax refund of $3660 is ready. Claim at bit.ly...,phishing,,Your tax refund of $3660 is ready. Claim at bit.ly/123,hebrew,google_translate_placeholder
עברית: Debt relief program: Get out of debt fast! Call 67...,spam,,Debt relief program: Get out of debt fast! Call 6726,hebrew,google_translate_placeholder
"עברית: Er sagte, ich sehe hübsch aus mit langen Haaren. A...",ham,,"Er sagte, ich sehe hübsch aus mit langen Haaren. Aber ich denke, er schneidet sie ziemlich kurz für mich.",hebrew,google_translate_placeholder
עברית: Paquet retenu dans le terminal: http://ffnst.com/7...,phishing,,Paquet retenu dans le terminal: http://ffnst.com/7DH253,hebrew,google_translate_placeholder
עברית: WIN 2863 NOW! Click tinyurl.com/abc to claim!...,spam,,WIN 2863 NOW! Click tinyurl.com/abc to claim!,hebrew,google_translate_placeholder
"עברית: Merci pour votre commande de sonnerie, numéro de r...",spam,,"Merci pour votre commande de sonnerie, numéro de référence X49. Votre mobile sera facturé 4,50. Si votre sonnerie n'arrive pas, veuillez appeler le service client au 09065989182.",hebrew,google_translate_placeholder
עברית: WIN 1681 NOW! Click bit.ly/123 to claim!...,spam,,WIN 1681 NOW! Click bit.ly/123 to claim!,hebrew,google_translate_placeholder
עברית: Envoyer de l'argent maintenant http//bit.ly/2488...,phishing,,Envoyer de l'argent maintenant http//bit.ly/2488,hebrew,google_translate_placeholder
עברית: Work from home: Earn $1503/hour! Start today: tiny...,spam,,Work from home: Earn $1503/hour! Start today: tinyurl.com/abc,hebrew,google_translate_placeholder
עברית: Sulit untuk percaya hal-hal seperti ini. Semua ora...,ham,,"Sulit untuk percaya hal-hal seperti ini. Semua orang bisa berbohong, tapi berpikir dua kali sebelum mengatakan sesuatu kepada saya.",hebrew,google_translate_placeholder
עברית: Bank of America: Suspicious charge of $1916. Revie...,phishing,,Bank of America: Suspicious charge of $1916. Review at goo.gl/xyz,hebrew,google_translate_placeholder
"עברית: Jadi bagaimanapun, kamu bisa pergi ke gym atau apa...",ham,,"Jadi bagaimanapun, kamu bisa pergi ke gym atau apa pun, sayangku *senyum* Semoga kamu baik-baik saja dan memiliki hari yang baik, sayang ... Aku sudah sangat merindukanmu",hebrew,google_translate_placeholder
עברית: Kirim Uang Sekarang http//bit.ly/1360...,phishing,,Kirim Uang Sekarang http//bit.ly/1360,hebrew,google_translate_placeholder
עברית: FREE iPhone 15! Enter code 8915 at tinyurl.com/abc...,spam,,FREE iPhone 15! Enter code 8915 at tinyurl.com/abc,hebrew,google_translate_placeholder
עברית: Bank of America: Suspicious charge of $2407. Revie...,phishing,,Bank of America: Suspicious charge of $2407. Review at goo.gl/xyz,hebrew,google_translate_placeholder
