text,label,original_text,language,translation_method,source_index
"עברית : Elle a dit : "" Est - ce que cela te dérange si je vais . . .",ham,"עברית: Elle a dit: ""Est-ce que cela te dérange si je vais...",hebrew,rule_based,1890
עברית : Dein Kontostand beträgt nun £ 500 . Deine nächste Fr . . .,spam,עברית: Dein Kontostand beträgt nun £500. Deine nächste Fr...,hebrew,rule_based,1891
עברית : Aamiin . תודה את all . . may your friends quickly f . . .,ham,עברית: Aamiin. Thank you all.. may your friends quickly f...,hebrew,rule_based,1892
עברית : Colis retenu au terminal : http : / / ffnst . com / 7DH103 . . .,phishing,עברית: Colis retenu au terminal : http://ffnst.com/7DH103...,hebrew,rule_based,1893
עברית : Your tax refund of $ 3241 is ready . קבל at goo . gl . . .,phishing,עברית: Your tax refund of $3241 is ready. Claim at goo.gl...,hebrew,rule_based,1894
עברית : Paket im Terminal festgehalten : http : / / ffnst . com / 7 . . .,phishing,עברית: Paket im Terminal festgehalten: http://ffnst.com/7...,hebrew,rule_based,1895
עברית : Semua orang di sekitar seharusnya merespons dengan . . .,spam,עברית: Semua orang di sekitar seharusnya merespons dengan...,hebrew,rule_based,1896
עברית : מיידי ! Your Mobile לא . was awarded ¬ £ 2000 מענק C . . .,spam,עברית: URGENT! Your Mobile No. was awarded ¬£2000 Bonus C...,hebrew,rule_based,1897
עברית : Saya belum mengirimkannya . Dia bisa mengirimkannya . . .,ham,עברית: Saya belum mengirimkannya. Dia bisa mengirimkannya...,hebrew,rule_based,1898
עברית : 🎉 CONGRATS ! אתה זכית ב $ 4869 Amazon gift card ! Redeem . . .,spam,עברית: 🎉 CONGRATS! You won $4869 Amazon gift card! Redeem...,hebrew,rule_based,1899
עברית : Je vais acheter les articles aujourd ' hui et vous l . . .,ham,עברית: Je vais acheter les articles aujourd'hui et vous l...,hebrew,rule_based,1900
עברית : זכית 3830 מייד ! Click goo . gl / xyz to תבע ! . . .,spam,עברית: WIN 3830 NOW! Click goo.gl/xyz to claim!...,hebrew,rule_based,1901
עברית : XMAS פרס draws ! We are trying to contact U . Toda . . .,spam,עברית: XMAS Prize draws! We are trying to contact U. Toda...,hebrew,rule_based,1902
עברית : 🎉 CONGRATS ! את זכית ב $ 3724 Amazon gift card ! Redeem . . .,spam,עברית: 🎉 CONGRATS! You won $3724 Amazon gift card! Redeem...,hebrew,rule_based,1903
עברית : Your חשבון balance is $ 974 . . .,ham,עברית: Your account balance is $974...,hebrew,rule_based,1904
עברית : Job הצעה : Earn $ 4719 / month . Apply at bit . ly / 123 . . .,phishing,עברית: Job offer: Earn $4719/month. Apply at bit.ly/123...,hebrew,rule_based,1905
עברית : Devi inviare denaro all ' IRS ORA su https : / / tinyurl . . .,spam,עברית: Devi inviare denaro all'IRS ORA su https://tinyurl...,hebrew,rule_based,1906
עברית : WhatsApp : New הגנה code : 3836 . Don ' t share it . . . .,phishing,עברית: WhatsApp: New security code: 3836. Don't share it....,hebrew,rule_based,1907
עברית : ניצח 881 מייד ! Click tinyurl . com / abc to תבע ! . . .,spam,עברית: WIN 881 NOW! Click tinyurl.com/abc to claim!...,hebrew,rule_based,1908
עברית : Your verification code is 5316 . . .,ham,עברית: Your verification code is 5316...,hebrew,rule_based,1909
עברית : בהול : Your מתנה is waiting ! חייג 2987 . . .,spam,עברית: URGENT: Your prize is waiting! Call 2987...,hebrew,rule_based,1910
עברית : Mi sono appena forzato a mangiare una fetta . In re . . .,ham,עברית: Mi sono appena forzato a mangiare una fetta. In re...,hebrew,rule_based,1911
עברית : דחוף : Your זכייה is waiting ! חייג 2209 . . .,spam,עברית: URGENT: Your prize is waiting! Call 2209...,hebrew,rule_based,1912
עברית : מתנה winner ! תבע your $ 2115 gift card at goo . gl . . .,phishing,עברית: Prize winner! Claim your $2115 gift card at goo.gl...,hebrew,rule_based,1913
"עברית : Maaf , baterai saya habis , saya bisa datang tapi sa . . .",ham,"עברית: Maaf, baterai saya habis, saya bisa datang tapi sa...",hebrew,rule_based,1914
עברית : חייג 2754 for customer support . . .,ham,עברית: Call 2754 for customer support...,hebrew,rule_based,1915
עברית : Cramp arrêté . Je retourne dormir . . . .,ham,עברית: Cramp arrêté. Je retourne dormir....,hebrew,rule_based,1916
עברית : פרס winner ! קבל your $ 2823 gift card at goo . gl . . .,phishing,עברית: Prize winner! Claim your $2823 gift card at goo.gl...,hebrew,rule_based,1917
עברית : Envoyez de l ' argent maintenant http : / / bit . ly / 1061 . . .,phishing,עברית: Envoyez de l'argent maintenant http://bit.ly/1061...,hebrew,rule_based,1918
עברית : Earn $ 932 per week working from home ! . . .,spam,עברית: Earn $932 per week working from home!...,hebrew,rule_based,1919
עברית : Earn $ 2966 per week working from home ! . . .,spam,עברית: Earn $2966 per week working from home!...,hebrew,rule_based,1920
עברית : ¡ Felicidades ! 2 teléfonos móviles 3G con videollam . . .,spam,עברית: ¡Felicidades! 2 teléfonos móviles 3G con videollam...,hebrew,rule_based,1921
עברית : Lo que hace que algunas personas sean más queridas . . .,ham,עברית: Lo que hace que algunas personas sean más queridas...,hebrew,rule_based,1922
עברית : Invia denaro ora http / / bit . ly / 1689 . . .,phishing,עברית: Invia denaro ora http//bit.ly/1689...,hebrew,rule_based,1923
"עברית : Mamma , ti ho inviato tanti messaggi da quando sono . . .",ham,"עברית: Mamma, ti ho inviato tanti messaggi da quando sono...",hebrew,rule_based,1924
עברית : בנק of America : חשוד charge of $ 2267 . Revie . . .,phishing,עברית: Bank of America: Suspicious charge of $2267. Revie...,hebrew,rule_based,1925
עברית : Appelle - le et dis que tu ne viendras pas aujourd ' h . . .,ham,עברית: Appelle-le et dis que tu ne viendras pas aujourd'h...,hebrew,rule_based,1926
עברית : WhatsApp : New ביטחון code : 5624 . Don ' t share it . . . .,phishing,עברית: WhatsApp: New security code: 5624. Don't share it....,hebrew,rule_based,1927
"עברית : nama1 , bitte sende mir deine Datenbank sowie die z . . .",ham,"עברית: nama1, bitte sende mir deine Datenbank sowie die z...",hebrew,rule_based,1928
עברית : Anda memiliki 1 pesan suara baru . Silakan hubungi . . .,spam,עברית: Anda memiliki 1 pesan suara baru. Silakan hubungi ...,hebrew,rule_based,1929
עברית : Holen Sie sich Ihren täglichen מענק unter * 600 # ( . . .,spam,עברית: Holen Sie sich Ihren täglichen Bonus unter *600# (...,hebrew,rule_based,1930
"עברית : Bonne nuit , à demain . . .",ham,"עברית: Bonne nuit, à demain...",hebrew,rule_based,1931
עברית : בהול : Your מתנה is waiting ! חייג 4567 . . .,spam,עברית: URGENT: Your prize is waiting! Call 4567...,hebrew,rule_based,1932
עברית : בנק of America : חשוד charge of $ 4253 . Revie . . .,phishing,עברית: Bank of America: Suspicious charge of $4253. Revie...,hebrew,rule_based,1933
עברית : Your tax refund of $ 3300 is ready . דרוש at bit . ly . . .,phishing,עברית: Your tax refund of $3300 is ready. Claim at bit.ly...,hebrew,rule_based,1934
עברית : Paket im Terminal festgehalten : http : / / ffnst . com / 7 . . .,phishing,עברית: Paket im Terminal festgehalten: http://ffnst.com/7...,hebrew,rule_based,1935
עברית : Especial para ti . ¡ Paquete de internet por solo 10 . . .,spam,עברית: Especial para ti. ¡Paquete de internet por solo 10...,hebrew,rule_based,1936
עברית : WhatsApp : New אבטחה code : 2345 . Don ' t share it . . . .,phishing,עברית: WhatsApp: New security code: 2345. Don't share it....,hebrew,rule_based,1937
"עברית : Sì , probabilmente ma non sono sicuro . Ti faccio sa . . .",ham,"עברית: Sì, probabilmente ma non sono sicuro. Ti faccio sa...",hebrew,rule_based,1938
עברית : ניצח 4367 מיד ! Click tinyurl . com / abc to דרוש ! . . .,spam,עברית: WIN 4367 NOW! Click tinyurl.com/abc to claim!...,hebrew,rule_based,1939
עברית : Urgente - chiama 09066649731 da una linea fissa . L . . .,spam,עברית: Urgente - chiama 09066649731 da una linea fissa. L...,hebrew,rule_based,1940
עברית : Sie genießen aktuell das Reguläre Paket mit einem . . .,spam,עברית: Sie genießen aktuell das Reguläre Paket mit einem ...,hebrew,rule_based,1941
עברית : WhatsApp : New הגנה code : 6274 . Don ' t share it . . . .,phishing,עברית: WhatsApp: New security code: 6274. Don't share it....,hebrew,rule_based,1942
"עברית : Maaf , saya tidak bisa memahami pesan yang Anda kir . . .",ham,"עברית: Maaf, saya tidak bisa memahami pesan yang Anda kir...",hebrew,rule_based,1943
עברית : Earn $ 3303 per week working from home ! . . .,spam,עברית: Earn $3303 per week working from home!...,hebrew,rule_based,1944
עברית : Your verification code is 3550 . . .,ham,עברית: Your verification code is 3550...,hebrew,rule_based,1945
עברית : Mul snack satu lagi teteh kasih rafael ya . . .,ham,עברית: Mul snack satu lagi teteh kasih rafael ya...,hebrew,rule_based,1946
עברית : Earn $ 4335 per week working from home ! . . .,spam,עברית: Earn $4335 per week working from home!...,hebrew,rule_based,1947
עברית : Your פרופיל balance is $ 2426 . . .,ham,עברית: Your account balance is $2426...,hebrew,rule_based,1948
עברית : Paket im Terminal festgehalten : http : / / ffnst . com / 7 . . .,phishing,עברית: Paket im Terminal festgehalten: http://ffnst.com/7...,hebrew,rule_based,1949
עברית : WhatsApp : New ביטחון code : 4545 . Don ' t share it . . . .,phishing,עברית: WhatsApp: New security code: 4545. Don't share it....,hebrew,rule_based,1950
"עברית : Wie hast du das herausgefunden , ohne all diese Det . . .",ham,"עברית: Wie hast du das herausgefunden, ohne all diese Det...",hebrew,rule_based,1951
עברית : PENTING ! Anda telah memenangkan keanggotaan GRATIS . . .,spam,עברית: PENTING! Anda telah memenangkan keanggotaan GRATIS...,hebrew,rule_based,1952
עברית : ללא תשלום iPhone 15 ! Enter code 4522 at bit . ly / 123 . . .,spam,עברית: FREE iPhone 15! Enter code 4522 at bit.ly/123...,hebrew,rule_based,1953
עברית : בהול : Your מתנה is waiting ! התקשר 8707 . . .,spam,עברית: URGENT: Your prize is waiting! Call 8707...,hebrew,rule_based,1954
"עברית : Halo , saldo akun Voicespin Evest Anda saat ini ada . . .",ham,"עברית: Halo, saldo akun Voicespin Evest Anda saat ini ada...",hebrew,rule_based,1955
עברית : Kirim Uang Sekarang http / / bit . ly / 2770 . . .,phishing,עברית: Kirim Uang Sekarang http//bit.ly/2770...,hebrew,rule_based,1956
עברית : WhatsApp : New אבטחה code : 4784 . Don ' t share it . . . .,phishing,עברית: WhatsApp: New security code: 4784. Don't share it....,hebrew,rule_based,1957
"עברית : Novedades , expresa lo que tienes en mente a través . . .",spam,"עברית: Novedades, expresa lo que tienes en mente a través...",hebrew,rule_based,1958
עברית : דחוף : Your מתנה is waiting ! חייג 7441 . . .,spam,עברית: URGENT: Your prize is waiting! Call 7441...,hebrew,rule_based,1959
עברית : Enviar dinero ahora http / / bit . ly / 1137 . . .,phishing,עברית: Enviar dinero ahora http//bit.ly/1137...,hebrew,rule_based,1960
עברית : FLASH SALE : 52 % OFF all items ! Shop מיד : tinyurl . c . . .,spam,עברית: FLASH SALE: 52% OFF all items! Shop now: tinyurl.c...,hebrew,rule_based,1961
עברית : זכית 945 מיד ! Click goo . gl / xyz to תבע ! . . .,spam,עברית: WIN 945 NOW! Click goo.gl/xyz to claim!...,hebrew,rule_based,1962
"עברית : De acuerdo . Repito , simplemente escribe la palabra . . .",spam,"עברית: De acuerdo. Repito, simplemente escribe la palabra...",hebrew,rule_based,1963
עברית : זכייה winner ! קבל your $ 3276 gift card at goo . gl . . .,phishing,עברית: Prize winner! Claim your $3276 gift card at goo.gl...,hebrew,rule_based,1964
עברית : È andata a partecipare ad altri due turni oggi . . . . .,ham,עברית: È andata a partecipare ad altri due turni oggi .. ...,hebrew,rule_based,1965
עברית : Exclusive מבצע : Get 50 % off on your next purchase . . .,spam,עברית: Exclusive Offer: Get 50% off on your next purchase...,hebrew,rule_based,1966
עברית : Ada ribuan gadis lokal yang masih perawan dan siap . . .,spam,עברית: Ada ribuan gadis lokal yang masih perawan dan siap...,hebrew,rule_based,1967
עברית : זכייה winner ! דרוש your $ 2654 gift card at goo . gl . . .,phishing,עברית: Prize winner! Claim your $2654 gift card at goo.gl...,hebrew,rule_based,1968
עברית : Job הטבה : Earn $ 1426 / month . Apply at goo . gl / xyz . . .,phishing,עברית: Job offer: Earn $1426/month. Apply at goo.gl/xyz...,hebrew,rule_based,1969
עברית : Bangkitkan ponsel Anda dengan koleksi Halloween da . . .,spam,עברית: Bangkitkan ponsel Anda dengan koleksi Halloween da...,hebrew,rule_based,1970
עברית : WhatsApp : New אבטחה code : 3500 . Don ' t share it . . . .,phishing,עברית: WhatsApp: New security code: 3500. Don't share it....,hebrew,rule_based,1971
"עברית : NASIB : Partager , servir . Faites de ces 2 choses un . . .",spam,"עברית: NASIB: Partager, servir. Faites de ces 2 choses un...",hebrew,rule_based,1972
עברית : Package being held at the terminal : http : / / ffnst . c . . .,phishing,עברית: Package being held at the terminal: http://ffnst.c...,hebrew,rule_based,1973
עברית : WhatsApp : New ביטחון code : 7291 . Don ' t share it . . . .,phishing,עברית: WhatsApp: New security code: 7291. Don't share it....,hebrew,rule_based,1974
עברית : Your entry ניצחת ! תבע $ 2274 מזומן זכייה at bit . ly / 1 . . .,spam,עברית: Your entry won! Claim $2274 cash prize at bit.ly/1...,hebrew,rule_based,1975
עברית : Paket ditahan di Terminal : http : / / ffnst . com / 7DH311 . . .,phishing,עברית: Paket ditahan di Terminal: http://ffnst.com/7DH311...,hebrew,rule_based,1976
עברית : Aku juga sayang ! Aku berjanji akan memperlakukanmu . . .,ham,עברית: Aku juga sayang! Aku berjanji akan memperlakukanmu...,hebrew,rule_based,1977
עברית : Paquete detenido en la terminal : http : / / ffnst . com / . . .,phishing,עברית: Paquete detenido en la terminal: http://ffnst.com/...,hebrew,rule_based,1978
עברית : מתנה winner ! דרוש your $ 3320 gift card at tinyur . . .,phishing,עברית: Prize winner! Claim your $3320 gift card at tinyur...,hebrew,rule_based,1979
עברית : Lass uns zum Soekarno - Hatta - Airport gehen . Essen w . . .,ham,עברית: Lass uns zum Soekarno-Hatta-Airport gehen. Essen w...,hebrew,rule_based,1980
עברית : Are אתה willing to go for apps class . . . .,ham,עברית: Are you willing to go for apps class....,hebrew,rule_based,1981
עברית : Paket im Terminal festgehalten : http : / / ffnst . com / 7 . . .,phishing,עברית: Paket im Terminal festgehalten: http://ffnst.com/7...,hebrew,rule_based,1982
עברית : Don ' t miss this amazing deal : watch for only $ 37 ! . . .,spam,עברית: Don't miss this amazing deal: watch for only $37!...,hebrew,rule_based,1983
