text,label,augmentation_type
WhatsApp: New security code: 4230. Don't share it.,phishing,
Alle hatten heute Abend Spaß. Vermisse dich.,ham,
Paquete retenido en la terminal: http://ffnst.com/7DH200,phishing,
"أخيرًا حدثت..! بعد عقود..! البيرة الآن أرخص من البنزين! يتوقع من الحكومة أن نقول ""شرب"". . . ولكن لا تقول ""قيادة""",ham,
"SHOPEE: Gunakan Kode OTP 512604 UNTUK DAFTAR AKUN SHOPEE. Hanya berlaku 15 menit. JANGAN berikan kode ke siapa pun, termasuk pihak Shopee.",ham,
FREE iPhone 15! Enter code 2178 at tinyurl.com/abc,spam,
Your tax refund of $4974 is ready. Claim at goo.gl/xyz,phishing,
හාළු ඔබට සිම්බාව හොදයිද? නෑතුවා ඔබට නොදැක්වූ නම් මම බලමින් වරටත් ඔහුට එයට පොචිපළයක් ගැනීමට ලැබේ.,ham,
"¿Quieres comprar algo? No es necesario ir a ningún lado, solo compra en línea, especialmente para aquellos que les gusta jugar, visita http://tsel.me/jajanonline",spam,
Your tax refund of $1629 is ready. Claim at tinyurl.com/abc,phishing,
Tebak siapa! Seseorang yang kamu kenal diam-diam menyukaimu! Mau tahu siapa itu? Hubungi kami di 09065394514 Dari Telepon Rumah DATEBox1282EssexCM61XN 150p/menit 18+,spam,
"Lo siento, pero no tengo sentido en español.",ham,
හිතන්න. යන්ක්ගේම අයියා ඉන්නේයියා?,ham,
🎉 CONGRATS! You won $4367 Amazon gift card! Redeem at tinyurl.com/abc 🎉,spam,
"Orribile, hai mangiato al MacDonald fino a dimenticarti di me, giusto... Ci metti così tanto a rispondere. Penso che ci sia più toto di prima, quindi sii preparato. Ora cosa dovrei mangiare?",ham,
Send Money Now http//bit.ly/1637,phishing,
أرسل الأموال الآن http//bit.ly/2572,phishing,
"යෝ, කම් ඔවොර්, කාර්ලෝස් ගැන ඉදිරියට ආවායේටද.",ham,
உங்கள் கணக்கு திரும்பினால் 35 லட்சம் ரூபாய் வாங்க வேண்டும் என்று பொறுக்கப்பட்டுள்ளது. BNI இலிருந்து பெற்றுக்கொள்ளும் செக் குறியீடு 03299757 உங்களது வாங்க கோடுகளை சமர்ப்பிக்க www.promobni46.tk க்ளிக் செய்க. முகவரியை ஒப்புக்கொள்க 085288991559,spam,
ඔබගේ විස්තරය පරිදි 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' මාතෘකාව සහභාගී ඇත. ඔබේ මූලික ඇමතුමක් පිළිබඳක් පිලිබඳ වන්න *9,ham,
WIN 2706 NOW! Click tinyurl.com/abc to claim!,spam,
Invia denaro ora http//bit.ly/1603,phishing,
"வணக்கம், உங்கள் Voicespin INTENDA_GROUP_LIMITED கணக்கில் இருப்பின் மீதி 25.36 ஆகும். விரைவில் அதை நிர்வகிக்க அல்லது நீங்களாகற்காலத்தில் அதை நிர்வகிக்காமல் அதிகிப்பது வரை கடன் எதிர்காலத்தில் அடக்கப்படும்.",ham,
"Gr8. Quindi come gestisci il traffico dell'isola di Victoria. Inoltre, quando è previsto l'uscita dell'album.",ham,
🎉 CONGRATS! You won $1935 Amazon gift card! Redeem at tinyurl.com/abc 🎉,spam,
මුනොණයා දැනගමු. http//bit.ly/1352,phishing,
Вы должны немедленно отправить деньги в IRS по адресу https://tinyurl.com/8870,spam,
Debt relief program: Get out of debt fast! Call 1204,spam,
Your account balance is $719,ham,
Verifica dell'ID Apple: rilevato tentativo di accesso insolito. Verifica su http://appleid-signinverification.com.,phishing,
ماذا تفعل في لانجبورت؟ آسف، ولكن سأكون على الأرجح في السرير بحلول الساعة 9 مساءً. من السيء أن تكون مريضًا في عيد الميلاد! متى تنوين الذهاب إلى سريلانكا؟,ham,
"Congratulazioni! Il telefono Nokia 3650 con videocamera è tuo. Chiama il 09066382422 Costo delle chiamate 150ppm, chiamata media di 3 minuti, può variare da cellulari 16+. Scadenza 300603 post BCM4284 Ldn WC1N3XX.",spam,
"""اشترِ لي رصيدًا بقيمة 20 ألف روبية في رقمي الجديد هذا: 085340781778. هام.""",spam,
Отправить деньги сейчас http//bit.ly/2479,phishing,
"Утро только я могу, хорошо.",ham,
"БОНУС PULSA Rp 100 rb..!! Специальное предложение для вас, постоянного клиента Indosat Ooredo. Просто пополните баланс на Rp150rb уже сейчас! Предложение действует до 13 января 2016 года (бонус только 1 раз)",spam,
Paket im Terminal festgehalten: http://ffnst.com/7DH168,phishing,
Bank of America: Suspicious charge of $1187. Review at tinyurl.com/abc,phishing,
ඔහොත් අපිට දවසේ ආහව 2 කිනිසේවාක් නෑ මගේ අම්මා යන නිසා වෙළඳප් කරන්නේ නැද්දෙදැයි... කොහොමද අද කියනේනේ නැදැයි...,ham,
Enviar dinero ahora http//bit.ly/2154,phishing,
Paket im Terminal festgehalten: http://ffnst.com/7DH443,phishing,
Your entry won! Claim $4086 cash prize at goo.gl/xyz,spam,
"Merci beaucoup. Lorsque nous avons fait un Skype avec KZ et Sura, nous n'avons pas eu le plaisir de votre compagnie. J'espère que vous allez bien. Nous vous avons donné un ultimatum! Nous sommes en train de compter les jours jusqu'à aburo. Profitez-en! C'est le message que j'ai envoyé il y a quelques jours.",ham,
WhatsApp: New security code: 7550. Don't share it.,phishing,
"Sorry, but the text you provided does not seem to be in a recognizable language or format, and therefore cannot be translated.",ham,
Sto arrivando a casa in 5 min.,ham,
Paham. Tujuh belas pound untuk tujuh ratus ml ‚Äö√Ñ√¨ semoga sesuai.,ham,
Send Money Now http//bit.ly/1236,phishing,
أرسل المال الآن http://bit.ly/2072,phishing,
"ඔයාට තහනම වශයේ සහිතයි, නම් කැමතිය.",ham,
Colis retenu au terminal : http://ffnst.com/7DH216,phishing,
goldviking (29/M) මඟ ඔබට යැවීමට ආහාර කරනු ලබන්න. පිළිගන්න YES-762 හෝ NO-762 එස්වීමට පිටවන්න: www.SMS.ac/u/goldviking එය බැහැර බලන්න? වැස් STOP යොදන්න STP FRND 62468 එකට.,spam,
කේ.කේ. ඔබගේ ව්යාපාරය කොහම වේවා?,ham,
"Mi scuso, ho dimenticato che ci vogliono 3 anni per farmi la doccia. Dove sei / il tuo telefono è ancora scarico?",ham,
"Caro buongiorno, come stai, caro",ham,
"Bonjour, vous avez gagné un prix de 1 unité de la voiture HONDA JAZZ & 35 millions de roupies en espèces de PT.TriCare. Votre code gagnant est : 477bfg7s. Pour plus d'informations, visitez : www.tricareindonesia.com",spam,
https://goo.gl/10483,spam,
Используйте 544319 в качестве кода безопасности учетной записи Microsoft. Перейдите к использованию метода без пароля с помощью приложения Microsoft Authenticator https://aka.ms/authapp,ham,
Sende jetzt Geld http://bit.ly/1390,phishing,
Andrò una volta a casa,ham,
من Netflix: مرحبًا، أليسا. حسابك يُطلب رمز الوصول المؤقت. الرجاء فتح: m.netflix.com/jLVKpMG0jAX,ham,
Call 2610 for customer support,ham,
"Demain, la séance de pratique avec le logiciel Weka est confirmée. N'oubliez pas d'apporter votre ordinateur portable.",ham,
நோக்கியில் தேர்ந்தெடுக்கப்பட்ட பேகேட்: http://ffnst.com/7DH564,phishing,
මම දන්නා කියන ආදියඕනියි.,ham,
🎉 CONGRATS! You won $3979 Amazon gift card! Redeem at tinyurl.com/abc 🎉,spam,
Work from home: Earn $3590/hour! Start today: tinyurl.com/abc,spam,
Life insurance premium increases with growing age. Buy 1 Cr Life Insurance now & pay Rs5390 instead of Rs5603 after your b'day. Apply rml.lu/KQgkgv1,spam,
Jay sangat tidak sabar dan bermusuhan.,ham,
Send Money Now http//bit.ly/2816,phishing,
හෙ දාලින්.. ඔයාට කොල්ලෙගේ නගරයේව අවශ්ය වේදනීය අයින්තුරයක් මං ග්රාෂික හෙ අනුවා එයි.. පීට් සහිත ලෝක්වූ සමගියි xx,ham,
WhatsApp: New security code: 7750. Don't share it.,phishing,
4 del pomeriggio da me. Solo per elaborare un piano dettagliato.,ham,
Invia denaro ora http//bit.ly/2360,phishing,
Your tax refund of $3570 is ready. Claim at tinyurl.com/abc,phishing,
Job offer: Earn $2603/month. Apply at goo.gl/xyz,phishing,
"Voulez-vous ajouter du fun à votre téléphone avec une nouvelle sonnerie chaque semaine? Répondez TONES2U à ce message. www.ringtones.co.uk, le meilleur et l'original. Tarifs opérateur réseau de 3 GBP.",spam,
"SIA: Используйте одноразовый пароль (OTP) herz-786220 в течение 3 минут, пока он не истек. Пожалуйста, позвоните в KrisFlyer по номеру +65 67898188, если вы не запрашивали OTP.",ham,
பணம் அனைத்தும் உங்களுக்கு அனுப்பவும் http//bit.ly/2619,phishing,
"Möchten Sie eine Meet+Greet mit Westlife für sich oder einen Freund gewinnen? An welcher Tour nehmen sie derzeit teil? 1) Unbreakable, 2) Untamed, 3) Unkempt. Senden Sie die Zahl 1, 2 oder 3 an die 83049. Kosten 50p + Standard-SMS-Gebühr.",spam,
ටර්මිනල්හි පැකේට් වෙනස් කරන ලදුව: http://ffnst.com/7DH792,phishing,
(aytd2773838383 https://goo.gl/783253,spam,
CIAO AMORE SONO A CASA ORA VUOI FARE QUALCOSA? XX,ham,
https://goo.gl/782898,spam,
Your tax refund of $2491 is ready. Claim at goo.gl/xyz,phishing,
"DRINGEND Dies ist unser zweiter Versuch, um dich zu kontaktieren. Dein Preis von 900 Pfund von GESTERN wartet immer noch auf Abholung. Um ihn zu beanspruchen, RUF JETZT an 09061702893. ACL03530150PM.",spam,
WhatsApp: New security code: 8935. Don't share it.,phishing,
"Sie haben Karten für das EURO2004 CUP FINALE oder £800 Bargeld gewonnen. Um sie abzuholen, rufen Sie bitte 09058099801 und geben Sie b4190604 an. Adresse: PO Box 7876150ppm.",spam,
டெர்மினலில் தொகுதியில் கடைக்குந்தேர்: http://ffnst.com/7DH272,phishing,
Job offer: Earn $1929/month. Apply at bit.ly/123,phishing,
Invia denaro ora http://bit.ly/1281,phishing,
Brauchst du deine Freundin nicht abholen?,ham,
"Todos estamos preocupados por aquí, Derek y Taylor ya han asumido lo peor.",ham,
Votre code d'inscription Bumble est 143760. S'il vous plaît ne partagez pas ce code avec qui que ce soit.,ham,
URGENT: Your prize is waiting! Call 5505,spam,
ஆதி.. நீ எங்கே தான்..,ham,
أرسل الأموال الآن http//bit.ly/1352,phishing,
Send Money Now http//bit.ly/1798,phishing,
No no:)இது கல்லின் வீடு மைதானம். அம்லாவின் வீட்டு ஊர் டர்பன்:),ham,
Посылка задержана в терминале: http://ffnst.com/7DH248,phishing,
"In Ordnung, Schatz! Was hast du heute Abend vor? Ich bin nicht in die Innenstadt gegangen, nur in die Kneipe stattdessen! Ich entspanne gerade im Zimmer! Liebe Grüße, Jen XXX.""",ham,
ياااي! أخيرًا ههه. لقد فاتني رحلتنا إلى السينما الأسبوع الماضي :-(,ham,
Bank of America: Suspicious charge of $1455. Review at bit.ly/123,phishing,
ටර්මිනල්වාසි ඇතුලත තොගය: http://ffnst.com/7DH1,phishing,
Exklusives Angebot: Erhalten Sie 50% Rabatt auf Ihren nächsten Einkauf bei SuperShoes. Besuchen Sie www.supershoes.com/offers. Abbestellen unter bit.ly/com37398.,spam,
Paquete retenido en la terminal: http://ffnst.com/7DH885,phishing,
දැන් මුදල් යවන්න http//bit.ly/1327,phishing,
"Beh, allora forse non verrò...",ham,
https://goo.gl/10431,spam,
How come she can get it? Should b quite diff to guess rite...,ham,
"Apabila tangan-tangan tidak dapat berjabat dan hati ini merindukan maaf yang tulus, hanya melalui pesan ini tangan saya bersilaturahmi. Mohon maaf lahir dan batin.",ham,
Your tax refund of $1499 is ready. Claim at bit.ly/123,phishing,
Jangan sedih. Ini sudah berakhir. Jangan terus memikirkannya. Fokuslah pada ujian lainmu ya.,ham,
Посылка задержана в терминале: http://ffnst.com/7DH715,phishing,
