id,source,text,label
r05362,rehearsal,විශේෂයෙ! ඔබගේ 2003 ගිනුමේ සාදය මත 800 ක් කළ නොහැකයි. 08718738001 ඉඩලබා ගත් අනන්‍ය ප්‍රකාශ අංකය: 49557 වනවිට පිවිසෙනවා 26/11/04,spam
r05363,rehearsal,Exclusive Offer: Get 50% off on your next purchase at SuperShoes. Visit www.supershoes.com/offers. Unsubscribe at bit.ly/com37379,spam
r05364,rehearsal,Don't miss this amazing deal: shoes for only $40!,spam
r05365,rehearsal,https://bit.ly/11127,spam
r05366,rehearsal,"Rock deine Chik. Hol dir jetzt Hunderte schmutziger Filme und XXX-Bilder auf dein Handy. Antworte mit FILTH an 69669. Saristar Ltd, E14 9YT 08701752560. 450p pro 5 Tage. Stop2, um zu kündigen.",spam
r05367,rehearsal,"1000 флиртов прямо СЕЙЧАС! Напишите ДЕВУШКА или ПАРЕНЬ и свое ИМЯ и ВОЗРАСТ, например, ДЕВУШКА ЗОИ 18 на 8007, чтобы присоединиться и начать общение!",spam
r05368,rehearsal,https://bit.ly/10166,spam
r05369,rehearsal,Dapatkah Anda mendapatkan 2 telepon SEKARANG? Saya ingin mengobrol untuk mengatur pertemuan. Hubungi saya SEKARANG di 09096102316. Anda bisa datang ke sini besok. Kamu cinta JANE xx Panggilan ¬£1/menit. Lebih banyak layanan bisa diakses melalui EMSPOBox45PO139WA.,spam
r05370,rehearsal,¡Te están estafando! Obtén tu contenido móvil de www.clubmoby.com llama al 08717509990 poly/true/Pix/Ringtones/Juegos seis descargas por solo 3,spam
r05371,rehearsal,Earn $4086 per week working from home!,spam
r05372,rehearsal,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p",spam
r05373,rehearsal,Sie müssen dem IRS JETZT Geld überweisen unter https://tinyurl.com/9051.,spam
r05374,rehearsal,"Du hast einen heimlichen Bewunderer, der Kontakt mit dir aufnehmen möchte - finde heraus, wer es ist * offenbare, wer dich so besonders findet - ruf 09058094599 an.",spam
r05375,rehearsal,WIN 953 NOW! Click goo.gl/xyz to claim!,spam
r05376,rehearsal,Obtenez la sonnerie polyphonique officielle de l'ANGLETERRE ou le drapeau colore sur votre mobile pour le match de ce soir ! Envoyez TONE ou FLAG au 84199. Optout txt ENG STOP Box39822 W111WX £1.50,spam
r05377,rehearsal,"Sorry, I can't open shortened or unknown URLs. How can I assist you with this text?",spam
r05378,rehearsal,WIN 4522 NOW! Click goo.gl/xyz to claim!,spam
r05379,rehearsal,WIN 4087 NOW! Click goo.gl/xyz to claim!,spam
r05380,rehearsal,நீங்கள் அடுத்த 24 மணி நேரத்தில் உங்கள் ஸ்டோன் பெறுவீர்கள். செய்திகளுக்கு விதிகளைக் காண மன்னை யு அச்சுக் பேஜ் 750 க்கு செல்லவும்.,spam
r05381,rehearsal,"mercі poυr vοtre cοmmаnde de sonnеriε, nυméro de référencе x49. vοtrе mobilе sera facturé 4,50. si votre sοnnеrіе n'arrivе pas, vеuillez appeler lе sеrvicе сlient αυ ο906s989182.",spam
r05382,rehearsal,Work from home: Earn $3965/hour! Start today: bit.ly/123,spam
r05383,rehearsal,WIN 4163 NOW! Click bit.ly/123 to claim!,spam
r05384,rehearsal,"HAI VINTO! La tua vacanza a 4* Costa Del Sol o ¬£5000 ti aspettano per essere ritirati. Chiama ora al 09050090044 per richiedere. SAE, TC s, POBox334, Stockport, SK38xh, Cost¬£1.50/pm, Max10mins",spam
r05385,rehearsal,Exklusives Angebot: Erhalten Sie 50% Rabatt auf Ihren nächsten Einkauf bei SuperShoes. Besuchen Sie www.supershoes.com/offers. Abbestellen unter bit.ly/com37386,spam
r05386,rehearsal,"Especial para 🚨 ti. ¡Paquete de internet por solo 10 mil con 1.5GB < de datos por 30 días, 💸 válido las 24 📧 horas en la red más ⚠️ rápida ⚠️ de Indosat. , Responde a este SMS "" escribiendo 🎁 SI al 919 hasta el 22 ( de mayo de 🔒 15.",spam
r05387,rehearsal,URGENT: Your prize is waiting! Call 3554,spam
r05388,rehearsal,"Virementz simplement l'argent sur ce compte. Mandiri. Numéro de compte: 152-00-1236312-9. au nom de: DARMAN. Une fois le virement effectué, envoyez un SMS à ce numéro. Merci",spam
r05389,rehearsal,இந்த படிக்கும் பேக் ஃப்ளாஷ் சந்தா நிறுத்தப்படும். அச்சுரியம் உள்ளவர்கள் ஃப்ளாஷ் உள்ளமைக்க சரி என்பதை ஜால் அனுமதிப்பது. உங்கள் பேக் இறக்குமுறையை உறுதிப்படுத்த சென்ட் SMS நிரோதனையை காத்தியிருக்கவும்.,spam
r05390,rehearsal,Work from home: Earn $4297/hour! Start today: tinyurl.com/abc,spam
r05391,rehearsal,"Was wünschst du dir zu Weihnachten? Wie wäre es mit 100 kostenlosen SMS und einem neuen Videotelefon mit halbierten monatlichen Kosten? Rufe jetzt kostenlos unter 0800 0721072 an, um mehr zu erfahren!",spam
r05392,rehearsal,FREE iPhone 15! Enter code 8578 at tinyurl.com/abc,spam
r05393,rehearsal,"449050000301 Hai vinto un premio di £2.000! Per richiederlo, chiama il 09050000301.",spam
r05394,rehearsal,Your entry won! Claim $1571 cash prize at bit.ly/123,spam
r05395,rehearsal,"OFFER: ЧЕРНАЯ ИНТЕРНЕТ-МАГАЗИН BIG SAL 50% BB Z10 Rp. 4 млн ДАКОТА Rp.2,8 млн Самсунг ноут II Rp. 3 млн Iphone 5 16GB Rp. 3 млн Ноутбук, камера и др. Интересуетесь? Приглашаем вас на BBM PIN: 25A4FF8C",spam
r05396,rehearsal,¡Felicitaciones! Has recibido un cupón de Zalora por Rp100rb. Ingresa el código del cupón TSU59 al realizar la transacción en www.zalora.co.id/simPATI. ¿Quieres otro cupón? Contacta *999*1#,spam
r05397,rehearsal,"Selamat! Nokia 3650 ponsel kamera video Anda. Hubungi 09066382422. Biaya panggilan 150ppm, rata-rata panggilan 3 menit, dapat berbeda dari ponsel 16+. Akhiri 300603. Kirim ke BCM4284 Ldn WC1N3XX.",spam
r05398,rehearsal,"Maaf, saya tidak bisa membuka tautan yang Anda berikan. Apakah ada sesuatu yang bisa saya bantu?",spam
r05399,rehearsal,"2016-08-07 11:29:47. Estimado cliente, le quedan 7160KB de cuota Flash. Descargue la aplicación MyTelkomsel en http://tsel.me/tsel para verificar su cuota y comprar un paquete Flash o llame al *363#",spam
r05400,rehearsal,"Félicitations! Grâce à un bon ami, tu as GAGNÉ le prix de Noël de £2,000. Pour réclamer, il suffit d'appeler le 08718726971 MAINTENANT! Seulement 10p par minute. Tarif national BT.",spam
r05401,rehearsal,Debt relief program: Get out of debt fast! Call 5760,spam
r05402,rehearsal,Work from home: Earn $757/hour! Start today: tinyurl.com/abc,spam
r05403,rehearsal,لقد تم اختيارك بشكل خاص لتلقي جائزة بقيمة 2000 جنيه إسترليني! اتصل على 08712402050 قبل إغلاق الخطوط. التكلفة 10 بنس للدقيقة. 16+. تطبق الشروط والأحكام. AG Promo,spam
r05404,rehearsal,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. Â£1.50 increments. Help08718728876",spam
r05405,rehearsal,Estoy todo solo en la cama y siento que algo falta. http://bit.ly/3MaLwc8,spam
r05406,rehearsal,<Diteruskan dari 88877> Masuk GRATIS ke kompetisi mingguan senilai ¬£250 hanya dengan mengirimkan kata ENTER ke 88877 SEKARANG. 18 T&C www.textcomp.com,spam
r05407,rehearsal,INTERFLORA - Â“It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,spam
r05408,rehearsal,Your entry won! Claim $2192 cash prize at goo.gl/xyz,spam
r05409,rehearsal,"வாழ்த்துக்கள்! PT.INDOFOOD இலிருந்து ஒரு நிசான் ஜூக் கார் பெற்றுள்ளீர். ஸ்டிக்கர் உங்கள் 27tdn55 இல் உள்ளது. விரும்பிய விபரங்களுக்கு, விருப்பமாக உதவியும், இணையதளம் www.popmieget-lucky.blogspot.com ஐ அணுகவும்.",spam
r05410,rehearsal,Vous devez envoyer de l'argent à l'IRS MAINTENANT sur https://tinyurl.com/8873,spam
r05411,rehearsal,ඔබට 1 කට නව පණිවුඩක් ඇදුම් වේ. 08715205273 අංකය එක ඇමතුනේ.,spam
r05412,rehearsal,https://goo.gl/10403,spam
r05413,rehearsal,Debt relief program: Get out of debt fast! Call 7186,spam
r05414,rehearsal,"Félicitations, vous avez reçu une allocation Tsel de 100SMS. Vérifiez l'allocation en composant le *889#. Informations : www.telkomsel.com",spam
r05415,rehearsal,مرحبًا، عيد ميلادك قريب. حان الوقت لشراء خطة تأمين على المدى الطويل بقيمة 5390 روبية بدلاً من دفع 5603 روبية بعد عيد ميلادك. انقر على الرابط rml.lu/Cvs559Y27,spam
r05416,rehearsal,Permintaan Anda akan segera kami proses untuk keyword REG GITA dari layanan PT. Hypermind,spam
r05417,rehearsal,https://goo.gl/783063,spam
r05418,rehearsal,"KOSTENLOSE NACHRICHT: Unsere Aufzeichnungen deuten darauf hin, dass Ihnen für den Unfall, den Sie hatten, möglicherweise 3750 Pfund zustehen. Um kostenlos zu beanspruchen, antworten Sie mit JA auf diese Nachricht. Um abzulehnen, senden Sie STOP.",spam
r05419,rehearsal,HMV BONUS SPECIAL. 500 фунтов подлинных ваучеров HMV можно выиграть. Просто ответьте на 4 легких вопроса. Играйте сейчас! Отправьте HMV на 86688. Больше информации: www.100percent-real.com.,spam
r05420,rehearsal,"INDOMARCOCELL предлагает стать агентом PULSA MKIOS 1CHIP для всех операторов по следующим ценам; V.5=4000, V.10=8000, V.20=16000, Как присоединиться: напишите DAFTAR и отправьте на 08977628977 #Выразить свои чувства о нас..",spam
r05421,rehearsal,"¡Hola! El mensaje parece estar en un lenguaje indonesio indígena y no tiene un significado claro en español. ¡Si necesitas ayuda con cualquier otra cosa, no dudes en decírmelo!",spam
r05422,rehearsal,"الدخول مجاني في مسابقة أسبوعية لفرصة الفوز بآيبود. أرسل كلمة ""POD"" إلى 80182 للحصول على الدخول (تكلفة الرسالة النصية القياسية). تطبق الشروط والأحكام. اتصل بـ 08452810073 للحصول على التفاصيل. للأعمار 18+",spam
r05423,rehearsal,WIN 3630 NOW! Click tinyurl.com/abc to claim!,spam
r05424,rehearsal,Penawaran Eksklusif: Dapatkan diskon 50% untuk pembelian Anda selanjutnya di SuperShoes. Kunjungi www.supershoes.com/offers. Berhenti berlangganan di bit.ly/com37386,spam
r05425,rehearsal,🎉 CONGRATS! You won $4732 Amazon gift card! Redeem at goo.gl/xyz 🎉,spam
r05426,rehearsal,"Gentile cliente, La tua scheda SIM ha ricevuto un assegno in contanti di Rp:27jt da PT.TRICARE INDONESIA Il tuo PIN è HDR7JN7 Per verificare il PIN, visita www.programundiantricare-2015.blogspot.co.id",spam
r05427,rehearsal,"Su ID de usuario único es 1172. Para eliminarlo, envíe STOP al servicio de atención al cliente 87239 al 08708034412.",spam
r05428,rehearsal,"Terima kasih untuk pembelian terbaru Anda di Amazon. Anda telah dikenai biaya sebesar $108.34. Jika terjadi kesalahan, harap hubungi (786) 438-4356.",spam
r05429,rehearsal,"Hey! Hectic day on the horizon? Make sure to breathe. :) Btw, are you amenable to the idea of transferring ownership of 725 Southgate Dr?",spam
r05430,rehearsal,Anda dipilih untuk menerima penghargaan ¬£350! Silakan hubungi nomor klaim 09066364311 untuk mengumpulkan hadiah Anda yang Anda pilih untuk diterima sebagai pelanggan seluler yang dihargai.,spam
r05431,rehearsal,"Selamat!! ¬†anda Mendpt hadiah Rp. 75 juta. Dari TELKOMSEL point ""Edisi september"" Hub kntr pusat : 082375271777 (Ir. Dwi Hartanto)",spam
r05432,rehearsal,"Promotionsnummer: 8714714 - Du hast einen City-Break gewonnen und könntest JEDE WOCHE einen £200 Sommer-Einkaufsbummel gewinnen. Sende den Text STORE an 88039. SkilGme. TsCs087147403231Winawk! Alter 16, £1.50 pro Woche Abonnement",spam
r05433,rehearsal,Heißer Sommerverkauf! Kaufen Sie ein Teil und erhalten Sie das zweite gratis bei allen Strandkleidungen bei TrendyStyles. Jetzt einkaufen unter www.trendystyles.com/sale42.,spam
r05434,rehearsal,"Salut, si tu cherches du plaisir torride en journée avec une femme mariée aux formes généreuses, je suis disponible toute la semaine prochaine. Discutons maintenant pour fixer un rendez-vous. JANINExx Appels £1/min Mobiles plus LK PO BOX 177 HP51FL",spam
r05435,rehearsal,"வாழ்த்துக்கள், உங்களுக்கு 500 சீடி வாவ்சர்ஸ் அல்லது 125 பரிமாறம் உதவியும் & இலவசமாக 100 குறிப்புகளில் பிரவேசம் செய்யவும். உடன் துரூதமாய் MUSIC என்று அனுப்பவும் 87066 என்ற எண் க்கு சின்னமணி Ldew.com1win150ppmx3age16 என்ற நிபுணன் விதிமுறைகள் வழியாவே அறியுங்கள்.",spam
r05436,rehearsal,"Gebyar puntos plus-plus INDOSAT Edición 2013 período 9, Su número de PIN de sorteo (d377hi8) ha ganado un premio, para más información; www.gebyarINDOSATpoinplus.weebly.com",spam
r05437,rehearsal,https://goo.gl/783113,spam
r05438,rehearsal,Earn $4740 per week working from home!,spam
r05439,rehearsal,WIN 2498 NOW! Click bit.ly/123 to claim!,spam
r05440,rehearsal,උක්මෙන්න නැවත මිල 50% අසන ලැබුණු SuperShoes හි පිහිටි මිලට පමණි. www.supershoes.com/offers වෙත පිවිසෙන්න. අක්‍ශය ඉවශනය කිරීම සහිත පරිශීලකත්වයෙන් bit.ly/com37419 වෙත පිවිශනය කිරීමට ඉඩ නගන්න.,spam
r05441,rehearsal,"Maaf, saya tidak bisa membuka tautan yang tidak jelas. Apakah Anda memiliki pertanyaan atau permintaan bantuan tertentu?",spam
r05442,rehearsal,URGENT: Your prize is waiting! Call 3154,spam
r05443,rehearsal,5p 4 песню Alfie Moon на благотворительный концерт на вашем мобильном. Скажи своим друзьям. Отправьте смс с текстом Tone charity на 8007 для телефонов Nokia или Poly charity для полифонических мелодий: zed 08701417012 прибыль 2 благотворительности.,spam
