text,label,category
HSBC: a payment of £628.65 to Mia João was sent from your account. Ref #560-3239377-4132894.,ham,real_bank_notice
"Hallo, hier ist Kenji von TikTok Recruiting. Sie wurden für eine Homeoffice-Stelle ausgewählt, €4,388 pro Tag. Melden Sie sich per WhatsApp +971 56 733 8084.",phishing,job_scam_i18n
"Grandma it's me, Text me back on here. xx",phishing,new_number_family
"Namaste, main Beatriz Netflix HR se. Aap part-time online job ke liye select hue hain, $98/day. WhatsApp karein +1 301 395 9697.",phishing,job_scam_i18n
"Yo, long time no talk! How have you been? Hope this is still your number.",phishing,wrong_number_opener
"Sarah here, new phone same number, lost all my contacts though. Who's this? 😅",ham,friend_new_number
Ganhe até ₹925 por dia com apostas online! Cadastre-se grátis: apostaganha.bet,spam,ads_i18n
Centrelink notice: unpaid tax of €536 found on your record. Pay by tonight at tax81.info or face prosecution.,phishing,gov_callback
QNB: your new card ending 2150 has been sent and should arrive in 5-7 days. Activate it in the app when it arrives.,ham,real_bank_notice
عمي هذا رقمي الجديد، جوالي ضاع. محتاج مساعدة عاجلة في دفع فاتورة.,phishing,new_number_family_i18n
"You are our 1,000th customer! A AirPods Pro is waiting for you. Pay only shipping $4.99: app-prize.cc",phishing,prize_win
"Hi, this is Ahmed from the dentist. Is this still the best number for appointment reminders?",ham,friend_wrong_number
عمي هذا رقمي الجديد، جوالي تعطل. احفظي الرقم وكلميني واتساب.,phishing,new_number_family_i18n
Canva: Your annual plan was charged £47 to card ending 5790. Not you? Dispute here: https://bit.ly/m8447/confirm,phishing,fake_subscription_charge
DPD: your parcel is held at customs. Pay £3.20 handling fee within 2 days: get-track.site,phishing,delivery_fee
Learn Python in 14 weeks and land a $500 job. Enroll today at codecamp.com/apply,spam,generic_ads
"Truist will never ask for your PIN, password or full card number by text or phone. If in doubt, call the number on the back of your card.",ham,real_bank_notice
Votre code de connexion Monzo est 9284. Il expire dans 10 minutes.,ham,real_codes
Weather alert: high wind warning for Berlin until 2:15pm. Avoid low-lying roads.,ham,real_hr_and_appointments
Reminder: your appointment with Dr. Max is Friday at 4:45pm. Reply C to confirm or R to reschedule.,ham,real_hr_and_appointments
"Hi Uncle!! This is my temporary number until I get the new phone. I need a favour, it's a bit urgent. ttyl",phishing,new_number_family
You are our lucky visitor! A GoPro Hero 13 is waiting for you. Pay only shipping £0.99: win-alert.online/refund,phishing,prize_win
"Hey can you transfer me the €2,482 for the gift when you get a sec? sorted it with Mike already xx",ham,friend_favor
Refinance your mortgage at 3.4% APR! Lock your rate today at refi-now.com,spam,generic_ads
QNB: your direct debit of ₹707.29 to Airtel is due this weekend.,ham,real_bank_notice
"Hey a code should have come to your phone, I put your number in by mistake. What is it? ok?",phishing,code_relay
Receita Federal: Your Social Security number has been flagged. Call +34 657 844 237 immediately.,phishing,gov_callback
Final notice from DVLA: a warrant will be issued unless you settle $695 today. Call +971 58 750 8281 ref #27341424.,phishing,gov_callback
Etisalat: your KYC needs re-verification. Keep access: https://cutt.ly/t31157,phishing,account_problem_link
T-Mobile: your KYC needs re-verification. Keep access: t-mobile-notice.buzz/refund,phishing,account_problem_link
"You are our 100,000th winner! A Bluetooth speaker is waiting for you. Pay only shipping $0.99: get-win.vip",phishing,prize_win
"Oi, chegou um código de verificação aí? Coloquei seu número sem querer, me manda?",phishing,code_relay_i18n
FLASH SALE 37% off at ASOS this weekend only. Shop now: asos.com/sale,spam,generic_ads
"Hi Neha, Ana here from the letting agency, confirming your viewing Sunday at 8am.",ham,friend_wrong_number
Disney+: Your premium plan was charged €791.61 to card ending 1513. Not you? Dispute here: https://shorturl.at/g38124/id,phishing,fake_subscription_charge
Verizon: a login from Toronto detected. Verify your account immediately: http://secure-nairobi.biz,phishing,account_problem_link
"Hello? Dad, I my old sim got blocked so this is my new number now Please reply here so I know you got this. I need to pay my car insurance but my banking app is locked on the old phone, can you help? 😊",phishing,new_number_family
Your table for 2 at The Ivy is confirmed for today 4:45pm. Reply CANCEL to cancel.,ham,real_hr_and_appointments
"Costco is hiring! Earn $17-$83 daily share posts. No experience, paid daily. Ages 22+. Telegram @jobs93",phishing,job_scam
Final notice from CAF: a warrant will be issued unless you settle $223.33 today. Call +1 483 945 1850 ref #19501021.,phishing,gov_callback
"مبروك! تم اختيارك للفوز بقسيمة €850,000 من Aldi. اضغط للمطالبة: https://bit.ly/g16048/secure",phishing,prize_win_i18n
"Mum it's your girl, new number Text me back on here. Something's come up, are you free to help with a payment? ❤️",phishing,new_number_family
Your Amazon return for a phone case was received. Refund of $84.46 will appear on your card in 3-5 business days.,ham,real_order_notice
Etisalat: your recharge of €13.17 was successful. Validity 34 days.,ham,real_telco_util_notice
Your Target return for Dyson V15 was received. Refund of $338 will appear on your card in 3-5 business days.,ham,real_order_notice
"Sainsbury's Rewards: you have won €1,000! Confirm your details at get-prize.info",phishing,prize_win
"Léa here, new phone same number, lost all my contacts though. Who's this? 😅",ham,friend_new_number
"Enter our summer giveaway for a chance to win a $850,000 Lidl gift card. Enter at lidl.com/account/giveaway. No purchase necessary.",spam,giftcard_promo
249727 is your BCA verification code. It expires in 5 minutes.,ham,real_codes
"Use 350911 to sign in to DBS. If you didn't request this, ignore this message.",ham,real_codes
"Olá, sou Wei do RH da Deloitte. Você foi selecionado para uma vaga home office, R$2,578 por dia. Me chama no WhatsApp +91 92209 87567.",phishing,job_scam_i18n
¡Gana dinero desde casa! Hasta AED 783.84 al mes sin experiencia. Regístrate: ingresosextra.es,spam,ads_i18n
"Mummy ye mera naya number hai, purana phone kho gaya. Isko save kar lo aur WhatsApp pe msg karo.",phishing,new_number_family_i18n
Flights to Paris from $69! Book by Friday at flyaway-travel.com,spam,generic_ads
"our client is hiring part-time staff. Open interviews Tuesday 9:30am-1pm, bring ID. Text STOP to end.",spam,real_job_ad
"Hiya it's Chris, we haven't spoken in ages, are you still in Manila? Sorry if wrong number!",phishing,wrong_number_opener
خالتي هذا رقمي الجديد، جوالي تعطل. ممكن تحولين لي €81 اليوم وأرجعها لك بكرة؟,phishing,new_number_family_i18n
"Hey!! it's Carlos, we haven't spoken in ages, are you still in Seattle? Sorry if wrong number!",phishing,wrong_number_opener
"Hallo, hier ist Emma von Marriott Recruiting. Sie wurden für eine Homeoffice-Stelle ausgewählt, AED 2,840 pro Tag. Melden Sie sich per WhatsApp +34 677 668 899.",phishing,job_scam_i18n
"Hiya it's Camille, we haven't spoken in ages, are you still in Lagos? Sorry, is this the right number?",phishing,wrong_number_opener
خالتي هذا رقمي الجديد، جوالي ضاع. احفظي الرقم وكلميني واتساب.,phishing,new_number_family_i18n
"Currys: Your order #4106-50328 for dog food ($872) has been confirmed. If you did not make this order, call (542) 569-2820 within 24 hours.",phishing,fake_order_callback
"Your Mercado Livre account was used to buy a winter coat for R$1,329. If this wasn't you contact support at (964) 372-9943 right away.",phishing,fake_order_callback
"Thanks for coming to the interview today. We'll be in touch by Friday with next steps. - Dmitri, HR",ham,real_hr_and_appointments
"Santander: £912.45 was deposited into your account ending 7477. Available balance R$4,067.",ham,real_bank_notice
"Hi, this is Zoe from the salon. Is this still the best number for appointment reminders?",ham,friend_wrong_number
Vote Beatriz Neha for Mayor on Sunday! Safer streets. Paid for by the campaign.,spam,generic_ads
مرحبا، أنا Jonas من قسم التوظيف في Deloitte. تم اختيارك لوظيفة عن بعد براتب AED 482.77 يومياً. تواصل واتساب +1 988 661 4844,phishing,job_scam_i18n
"Parabéns! Você foi selecionado para um vale de $2,000 da Target. Resgate agora: premio-help.win",phishing,prize_win_i18n
"Hey landed safely, will call you when I get to the hotel x",ham,friend_favor
Home Depot: get a $99 gift card when you spend R$29 Wednesday only. In store and online. Terms apply. Reply STOP to opt out.,spam,giftcard_promo
Final notice from HMRC: a warrant will be issued unless you settle $90 today. Call +91 92063 18137 ref #120-4276458-2064770.,phishing,gov_callback
Coinbase Alert: your account will be closed in 24 hours. Update your details at https://t.co/c56847/pay,phishing,account_problem_link
Royal Mail: your driver Olga is 3 stops away.,ham,real_delivery_notice
"Layla (Uber Talent Acquisition): we saw your CV on Indeed. Online position, 1-2 hrs a day, £61/day. Interested? text +34 697 649 846",phishing,job_scam
Job alert: content rater roles from AED 90/hr. Set up alerts at linkedin.com. Opt out anytime.,spam,real_job_ad
Amazon Logistics: your driver Sarah is 9 stops away.,ham,real_delivery_notice
Commonwealth Bank: your new card ending 6413 has been sent and should arrive in 5-7 days. Activate it in the app when it arrives.,ham,real_bank_notice
"Hi, what's the code for the lockbox? I forgot it again please",ham,friend_favor
"João here, new phone same number, lost all my contacts though. Who's this? 😅",ham,friend_new_number
GLS: we missed you Sunday. Reschedule delivery (€0.99) at redelivery56.site/login,phishing,delivery_fee
"YouTube Premium: your payment of €3,574 was processed. Next billing date tomorrow. Manage your plan in Account settings.",ham,real_subscription_notice
"Hello? running 17 min late, meeting ran over. Order me a coke? thanks",ham,friend_favor
Mercado Livre: order #71738822 is ready for collection at the Kyiv store. Bring your order confirmation.,ham,real_order_notice
"Félicitations ! Vous avez gagné £50,000 au tirage national. Confirmez vos coordonnées : http://gagnant78.click",phishing,prize_win_i18n
"Job alert: product reviewer roles from AED 4,549/hr. Set up alerts at ziprecruiter.com. Opt out anytime.",spam,real_job_ad
Scotiabank: a withdrawal of $66 is pending. Not you? Cancel it here: http://my-scotiabank.vip/pay,phishing,account_problem_link
Home Depot: a phone case is out for delivery today. Someone should be available to sign.,ham,real_order_notice
eBay: a a phone case was ordered from a new device in London. Charged ₹29. Cancel: +1 827 223 9381,phishing,fake_order_callback
Congratulations! You've been picked to receive a $750 Best Buy gift card. Claim within 24h: best-help.club,phishing,prize_win
"Aldi Rewards: you have won $850,000! Claim your prize at http://prize-support.club",phishing,prize_win
Hermes: your parcel has an incomplete address. Pay $1.49 redelivery fee within 48h: get-track.click,phishing,delivery_fee
El Corte Inglés: order #480-9596744-5591669 is ready for collection at the Chicago store. Bring your order confirmation.,ham,real_order_notice
Looking for a new job? Browse 5982 tech openings near you on Monster. Unsubscribe: reply STOP,spam,real_job_ad
FLASH SALE 55% off at Boohoo this weekend only. Shop now: zara.com/sale,spam,generic_ads
"Hi Anna, Pierre here from the removal company, confirming your viewing Saturday at 1pm.",ham,friend_wrong_number
"Félicitations ! Vous avez gagné $5,000 au tirage national. Confirmez vos coordonnées : https://is.gd/h3083/claim",phishing,prize_win_i18n
"Ivan here, new phone same number, lost all my contacts though. Who's this? 😅",ham,friend_new_number
"Hi, Sis, it's me. Save this number and delete the old one. Can you send me your card details so I can order a replacement phone? 😊",phishing,new_number_family
"Hi, is this Wei? It's Beatriz from the PTA, Ana gave me your number about Friday.",ham,friend_wrong_number
