text,label,corpus_label,source,confidence,p_ham,p_spam,p_phishing,p_no_message
"سجل مجانًا في مسابقة أسبوعية للفرصة للفوز بجهاز آيبود. ارسل كلمة ""POD"" إلى 80182 للحصول على الدخول (تكلفة رسالة نصية قياسية) الشروط والأحكام مطبقة 08452810073 للاطلاع على التفاصيل ١٨+",spam,spam,corpus,0.99,0.0,0.99,0.01,0.0
Abbiamo cercato di contattarti per la nostra offerta di Nuovo Telefono Video 750 minuti in qualsiasi momento e in qualsiasi rete AFFITTO A META' PREZZO videocamera chiamata 08000930705 o rispondi per la consegna mercoledì.,spam,spam,corpus,0.69,0.0,0.77,0.23,0.0
"Я остаюсь непреодолимо убежденным в том, что это не является тщательным тестом моей силы воли.",ham,ham,corpus,0.95,1.0,0.0,0.0,0.03
You need to send money the IRS NOW at https://tinyurl.com/8907,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"SUPER Wow ! Gratuit 12 Go pour vous, avec seulement un montant minimum de recharge de Rp 100 000 jusqu'au 22 novembre. Valable une seule fois et cumulable ! TL053C",spam,spam,corpus,0.78,0.05,0.84,0.11,0.0
Offerta Esclusiva: Ottieni il 50% di sconto sul tuo prossimo acquisto su SuperShoes. Visita www.supershoes.com/offers. Annulla l'iscrizione su bit.ly/com37373.,spam,spam,corpus,1.0,0.0,1.0,0.0,0.0
Obtenga un amplificador de datos móviles gratis con cada nuevo plan de teléfono en MobileNet. Llámenos al 800-555-0199 o visite www.mobilenet.com/27,spam,phishing,corpus,0.99,0.0,0.99,0.01,0.0
Invia denaro ora http//bit.ly/2192,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
"تبيّن أن لدي أغنية ""Stereo Love"" على هاتفي تحت ألبوم غير معروف.",ham,ham,corpus,0.99,1.0,0.0,0.0,0.01
Enviar dinero ahora http//bit.ly/1907,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
WIN 2139 NOW! Click goo.gl/xyz to claim!,phishing,spam,corpus,0.98,0.0,0.02,0.98,0.0
"In qualche parte c'è sicuramente qualcuno fatto per te. E Dio ha deciso il momento perfetto per farti incontrare quella persona. Fino ad allora, goditi i tuoi colpi di fulmine...!!! ;-)",ham,ham,corpus,0.99,0.99,0.01,0.0,0.0
Colis retenu au terminal : http://ffnst.com/7DH517,phishing,phishing,corpus,0.78,0.16,0.0,0.84,0.0
"Seseorang telah menghubungi layanan kencan kami dan memasukkan nomor telepon Anda karena tertarik pada Anda! Untuk mengetahui siapa itu, hubungi dari telepon rumah ke 09111030116. PoBox12n146tf15",phishing,spam,corpus,0.88,0.0,0.09,0.91,0.0
Send Money Now http//bit.ly/1483,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
Invia denaro ora http//bit.ly/1908,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
Obtenez un amplificateur de données mobile gratuit avec chaque nouveau forfait téléphonique chez MobileNet. Appelez-nous au 800-555-0199 ou visitez www.mobilenet.com/34,spam,phishing,corpus,0.98,0.0,0.99,0.01,0.0
அப்போது அனைத்தையும் செய்ய ஆர்வம் இல்லை.,ham,ham,corpus,0.97,1.0,0.0,0.0,0.02
Earn $4327 per week working from home!,spam,spam,corpus,0.99,0.0,1.0,0.0,0.0
Debt relief program: Get out of debt fast! Call 3837,spam,spam,corpus,0.86,0.0,0.89,0.11,0.0
Enviar dinero ahora http//bit.ly/2385,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
Work from home: Earn $4182/hour! Start today: goo.gl/xyz,spam,spam,corpus,0.84,0.0,0.88,0.12,0.0
Invia denaro ora http//bit.ly/1472,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
Pacchetto trattenuto nel terminale: http://ffnst.com/7DH783,phishing,phishing,corpus,0.83,0.12,0.0,0.88,0.0
"Torno a lavorare domani, la pausa è finita! Puoi vedermi stasera per un po' di passione sexy prima di dover tornare? Chatta ORA 09099726481 - Dena. Le chiamate costano £1 al minuto. Maggiori dettagli all'indirizzo P.O. Box 177 HP51FL.",spam,spam,corpus,0.86,0.01,0.89,0.1,0.0
FREE camera phones with line rental from 4.49/month with 750 cross network mins. 1/2 price txt bundle deals also available. Call 08001950382 or call2optout/J MF,spam,spam,corpus,1.0,0.0,1.0,0.0,0.0
Sei un vincitore. Sei stato selezionato in modo speciale per ricevere £1000 o una vacanza a 4 stelle (voli inclusi). Parla con un operatore in diretta per richiedere il premio al numero 0871277810910p/min (18+).,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Hi, Your birthday is coming soon. It is time to buy a 1 Cr Term Plan for Rs.5390 rather paying Rs.5603 after birthday. Click rml.lu/Cvs559Y31",spam,spam,corpus,0.87,0.0,0.9,0.1,0.0
Anda perlu segera mengirim uang kepada IRS SEKARANG di https://tinyurl.com/8928,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
URGENT: Your prize is waiting! Call 7613,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
දැන් මුදල් යවනවා http//bit.ly/2400,phishing,phishing,corpus,0.85,0.0909,0.0101,0.899,0.01
உங்களுக்கு இன்று யாருக்கும் தேவை இல்லை என்று எனக்கு எஸ்எம்எஸ் அனுப்புங்கள்,ham,ham,corpus,0.73,0.8247,0.0206,0.1546,0.03
நீங்களுக்கு வாழ்த்துக்கள். அரையிலிருந்து விலகியிருந்தேன். உங்கள் பக்கம் எப்படி?,ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
Send Money Now http//bit.ly/2102,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
J'ai identifié MES amis que vous sembliez considérer comme VOS amis.,ham,ham,corpus,0.99,0.99,0.0,0.01,0.0
"பேயர் பிக் நாத், ஆண், பீட் ஆனது மற்றும் ... டிக். உண்மையில், அனைத்து வகைகளும் கே சர்பார்களை முயன்று படங்களை அப்லோட் செய்வதை முயன்றுசெய்கின்றனர் 08718730666 (10p / நிமிஷம்). எஸ்டாப் டெக்ஸ்ட்ஸ் வராதவை 08712460324 ஐ அழையவும்",spam,spam,corpus,0.68,0.0104,0.7917,0.1979,0.04
ඔබ වෙසෙන් මුනිත් මුදල් ලැබුණේ IRS හිට වෙන්නේ දිගට https://tinyurl.com/8994,phishing,spam,corpus,0.99,0.0,0.0,1.0,0.0
<#> Snapchat-Code: 758955. Viel Spaß beim Snappen! qunyt57f5Rf,ham,ham,corpus,0.93,0.95,0.0,0.05,0.0
Work from home: Earn $3546/hour! Start today: goo.gl/xyz,spam,spam,corpus,0.9,0.0,0.93,0.07,0.0
Invia denaro ora http//bit.ly/1876,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
Paquete retenido en la terminal: http://ffnst.com/7DH156,phishing,phishing,corpus,0.88,0.09,0.0,0.91,0.0
Devi inviare denaro all'IRS ADESSO su https://tinyurl.com/8872,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Anche se non ti metti in difficoltà mentre convinci..digli solo una o due volte di trascurare i suoi messaggi, non leggerli. Semplicemente non rispondere",ham,ham,corpus,0.95,0.97,0.0,0.03,0.0
URGENT: Your prize is waiting! Call 2508,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Your tax refund of $3427 is ready. Claim at tinyurl.com/abc,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
"قصة حزينة عن رجل - الأسبوع الماضي كانت عيد ميلادي. لم تهنئني زوجتي. نسي والدي وأيضًا أطفالي. ذهبت للعمل. حتى زملائي لم يهنئوني. عندما دخلت مكتبي، قالت مساعدتي، ""عيد ميلاد سعيد يا رئيس!"" شعرت بالخاصية. طلبت مني الذهاب إلى الغداء. بعد الغداء دعتني إلى شقتها. ذهبنا هناك. قالت: ""هل تمانع إذا ذهبت إلى غرفة النوم لمدة دقيقة؟"" ""حسنًا""، قلت بمزاج جنسي. خرجت بعد خمس دقائق بكعكة... وزوجتي، والدي، وأطفالي، وأصدقائي، وزملائي. كلهم صارخين... ""مفاجأة!"" وأنا كنت أنتظر على الأريكة... عاريًا!",ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
O recordarme en unas horas.,ham,ham,corpus,0.96,1.0,0.0,0.0,0.02
"Hallo, Ihr Voicespin StockTradeGlobal Kontostand beträgt -1868,52. Wenn Sie es nicht umgehend aufladen, wird es das Kreditlimit erreichen und automatisch blockiert werden.",phishing,ham,corpus,0.72,0.21,0.0,0.79,0.0
ඇඩ්රී සහ පියා සමඟ ශාසනි වැළට කොටාගෙනයි,ham,ham,corpus,0.86,0.9474,0.0105,0.0421,0.05
Tienes que enviar dinero al IRS AHORA en https://tinyurl.com/8898,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Explosion mentale.. Aucun tsunami n'aura lieu à partir de maintenant.. Rajnikant a arrêté de nager dans l'océan Indien..:-D,ham,ham,corpus,0.93,1.0,0.0,0.0,0.05
உங்கள் டிஸ்கார்ட் பாதுகாப்பு குறியீடு உள்ளிடப்பட்டுள்ளது: 632768 \\tzD9jY28Wrn,ham,ham,corpus,0.77,0.83,0.0,0.17,0.0
Your entry won! Claim $4566 cash prize at tinyurl.com/abc,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
¡Cariño! ¡Te extrañoooooo! ¡Te necesito! ¡Te anhelo! :-( ... ¡Diooos ... Estoy tan triste sin ti cariño ... Te quiero ...,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Code de compte Microsoft à usage unique : 8692410,ham,ham,corpus,0.99,0.99,0.0,0.01,0.0
"Der dringende Gewinn von £500 ist noch nicht eingelöst! Rufen Sie 09066368327 JETZT an, Einsendeschluss 04/09/02, Anspruchscode M39M51£1.50pm, Weitere Gebühren aus Mobilfunknetzen 2Bentfernen-MobyPOBox734LS27YF.",phishing,spam,corpus,0.99,0.0,0.0,1.0,0.0
Your entry won! Claim $4970 cash prize at bit.ly/123,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
WhatsApp: New security code: 1830. Don't share it.,ham,phishing,corpus,0.99,1.0,0.0,0.0,0.0
Paket wird im Terminal festgehalten: http://ffnst.com/7DH472,phishing,phishing,corpus,0.73,0.2,0.0,0.8,0.0
URGENT: Your prize is waiting! Call 9530,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Sai dove sono finiti i miei occhiali da laboratorio?,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Paquete retenido en la terminal: http://ffnst.com/7DH448,phishing,phishing,corpus,0.91,0.07,0.0,0.93,0.0
Necesitas enviar dinero al IRS AHORA en https://tinyurl.com/9059,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
عزيزي، احصل على الحافلة المباشرة إلى كاليكوت.,ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
Your order #2086 has been shipped.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
🎉 CONGRATS! You won $954 Amazon gift card! Redeem at tinyurl.com/abc 🎉,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Invia il suo numero e rispondi domattina per spiegare perché gli hai detto così, va bene.",ham,ham,corpus,0.78,0.84,0.0,0.16,0.0
මම වෙනුවෙන් පරණ සුවිශේපිත පරපෝෂි කලා තියෙනවද කියලා නම් -_-,ham,ham,corpus,0.98,1.0,0.0,0.0,0.01
"Du hast recht, jetzt wo ich darüber nachdenke.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"Я закончил. Прости. Я надеюсь, что твое следующее пространство даст тебе все, что ты хочешь. Помни, что вся мебель - твоя. Если меня не будет, когда ты будешь переезжать, просто запри все замки и оставь ключ у Дженни.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Your entry won! Claim $1233 cash prize at bit.ly/123,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
දැන් මුදල් යවන්න http//bit.ly/2363,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
Kirim Uang Sekarang http//bit.ly/2296,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
"Горячая летняя распродажа! Купи одно, получи второе бесплатно на всю пляжную одежду в TrendyStyles. Покупай сейчас на www.trendystyles.com/sale13",spam,spam,corpus,1.0,0.0,1.0,0.0,0.0
"TheMob> Clicca sul link per ottenere un gioco premium Pink Panther, il nuovo numero 1 delle Sugababes, un'animazione pazzesca di zebre o uno sfondo da capogiro - tutto GRATIS!",spam,spam,corpus,0.9,0.0,0.92,0.08,0.0
Package held at the terminal: http://ffnst.com/7DH10,phishing,phishing,corpus,0.71,0.21,0.0,0.79,0.0
تذاكر عيد الميلاد ورأس السنة متوفرة الآن للبيع من النادي، خلال النهار من الساعة 10 صباحًا حتى 8 مساءً، وأيضًا في ليالي الخميس والجمعة والسبت هذا الأسبوع. البيع سريع!,spam,spam,corpus,0.77,0.17,0.83,0.0,0.0
"வணக்கம் 07734396839 IBH வாங்கல் உலகாகம சலுகை: புதிய NOKIA6600 மொபைல் மட்டும் ¬£10 உள்ளது TXTAUCTION! எண்ணில் குறியீற்று: START அனுப்பவும், 81151 இல் இருந்து உங்களைப் பெறுங்கள்! 4T&",spam,spam,corpus,0.84,0.0,0.88,0.12,0.0
"Вы выиграли гарантированный приз в размере £200 или даже £1000 наличными. Чтобы получить свой приз, позвоните бесплатно по номеру 08000407165 (18+) 2, чтобы остановить получение сообщений, отправьте текст ""getstop"" на номер 88222 PHP. RG21 4JX",phishing,spam,corpus,0.99,0.0,0.01,0.99,0.0
"Offrir des bonus de CRÉDIT supplémentaire le mois béni! Recharger min. 5k de crédit, obtenez 10k de crédit en bonus pour appeler les numéros de Tri! Uniquement aujourd'hui! Allez vite recharger votre crédit! T496",spam,spam,corpus,0.84,0.0,0.88,0.12,0.0
Sende jetzt Geld http://bit.ly/2476,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
🎉 CONGRATS! You won $4650 Amazon gift card! Redeem at tinyurl.com/abc 🎉,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Да, у нас есть один готовый для нас",ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
Paket wurde im Terminal festgehalten: http://ffnst.com/7DH87,phishing,phishing,corpus,0.65,0.26,0.0,0.74,0.0
Colis retenu au terminal : http://ffnst.com/7DH540,phishing,phishing,corpus,0.74,0.19,0.0,0.81,0.0
Pacchetto trattenuto nel terminale: http://ffnst.com/7DH510,phishing,phishing,corpus,0.81,0.14,0.0,0.86,0.0
Package detained at the terminal: http://ffnst.com/7DH768,phishing,phishing,corpus,0.94,0.05,0.0,0.95,0.0
Your tax refund of $3136 is ready. Claim at goo.gl/xyz,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Work from home: Earn $1285/hour! Start today: bit.ly/123,spam,spam,corpus,0.92,0.0,0.94,0.06,0.0
Посылка задержана в терминале: http://ffnst.com/7DH1071,phishing,phishing,corpus,0.78,0.16,0.0,0.84,0.0
"Achats en ligne Promo rabais 50% BB Dakota 2,8jt BB Onyx3 2,2jt BB Z10 3,5jt ETC, Info/SMS: 085775102735 CODE PIN:BB.2A03F3F2 Ou Cliquez: www.jaya-olshop.blogspot.com",spam,spam,corpus,0.87,0.0,0.91,0.09,0.0
"Bonjour, le solde de votre compte Voicespin Test_account est de 202,0. Sauf si vous le rechargez dès que possible, il atteindra la limite de crédit et sera bloqué automatiquement.",ham,ham,corpus,0.93,0.95,0.0,0.05,0.0
யாராவது உங்கள் தொடர்பு சேவையை தொடர்ந்து உங்கள் தொலைபேசியை உள்ளிட்டுக் கொண்டு உள்ளார்! அவர் யார் என்பதை அறிய கால் செய்ய லேண்ட்லைன் 09111030116 இல் அழையவும். PoBox12n146tf15,phishing,spam,corpus,0.91,0.06,0.01,0.93,0.0
"Mec, pendant que nous faisions ces brownies bizarres, ma sœur a fait des cookies géniaux. J'ai pris des photos.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Earn $3276 per week working from home!,spam,spam,corpus,0.99,0.0,0.99,0.01,0.0
URGENT: Your prize is waiting! Call 4925,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Silakan transfer uangnya ke rekening MANDIRI ini atas nama RAHMAD ADRIAN No rek: 1340-0065-58125. Beri tahu saya melalui pesan jika sudah dikirim, terima kasih.",phishing,spam,corpus,0.99,0.01,0.0,0.99,0.0
Debt relief program: Get out of debt fast! Call 1572,spam,spam,corpus,0.83,0.0,0.87,0.13,0.0
"Кто-то связался с нашим службой знакомств и ввел ваш номер телефона, потому что вам понравились! Чтобы узнать, кто это, позвоните с городского телефона по номеру 09111030116. PoBox12n146tf15.",phishing,spam,corpus,0.95,0.0,0.03,0.97,0.0
URGENT: Your prize is waiting! Call 3467,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Package detained at terminal: http://ffnst.com/7DH81,phishing,phishing,corpus,0.93,0.05,0.0,0.95,0.0
WhatsApp: New security code: 4306. Don't share it.,ham,phishing,corpus,1.0,1.0,0.0,0.0,0.0
"Braccia bene, come va Cardiff e l'università?",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Посылка задержана в терминале: http://ffnst.com/7DH1017,phishing,phishing,corpus,0.78,0.16,0.0,0.84,0.0
Kirim Uang Sekarang http//bit.ly/2010,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
Offre exclusive : Obtenez 50% de réduction sur votre prochain achat chez SuperShoes. Visitez www.supershoes.com/offers. Désabonnez-vous à bit.ly/com37420.,spam,spam,corpus,1.0,0.0,1.0,0.0,0.0
Call 4026 for customer support,ham,ham,corpus,0.84,0.898,0.0,0.102,0.02
Enviar dinero ahora http//bit.ly/2141,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
Invia denaro ora http//bit.ly/2053,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
Prize winner! Claim your $4451 gift card at tinyurl.com/abc,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
WhatsApp: New security code: 8787. Don't share it.,ham,phishing,corpus,1.0,1.0,0.0,0.0,0.0
දැන් මුදලයා යවන්න http//bit.ly/1527,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
